shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,hotels,attractions,museums,parks,business_centers,residential_buildings,walkability_score,total_pois,lat,lon,point_id,city
23,0,6,1,1,0,19,16,0,0,0,8,2,6,88,280,44.81303485225228,-0.571969027622824,Bordeaux_44.813035_-0.571969,Bordeaux
40,0,8,5,2,0,26,14,0,0,0,6,6,9,87,322,44.81303485225228,-0.5687914241762918,Bordeaux_44.813035_-0.568791,Bordeaux
25,0,2,5,1,0,19,9,0,0,0,5,4,8,73,254,44.81303485225228,-0.5656138207297596,Bordeaux_44.813035_-0.565614,Bordeaux
23,0,2,5,1,0,20,7,0,0,0,4,4,6,55,240,44.81303485225228,-0.5624362172832275,Bordeaux_44.813035_-0.562436,Bordeaux
24,0,5,5,1,0,21,7,0,0,0,4,8,7,77,266,44.81303485225228,-0.5592586138366953,Bordeaux_44.813035_-0.559259,Bordeaux
8,0,10,1,2,0,17,8,1,0,0,4,17,5,185,361,44.81303485225228,-0.5560810103901631,Bordeaux_44.813035_-0.556081,Bordeaux
37,0,8,3,2,0,24,14,0,0,0,8,5,5,97,332,44.815287104504534,-0.571969027622824,Bordeaux_44.815287_-0.571969,Bordeaux
53,0,10,7,3,0,27,12,0,0,0,5,10,7,98,347,44.815287104504534,-0.5687914241762918,Bordeaux_44.815287_-0.568791,Bordeaux
25,0,2,4,1,0,20,9,0,0,0,5,5,8,84,246,44.815287104504534,-0.5656138207297596,Bordeaux_44.815287_-0.565614,Bordeaux
23,0,2,4,1,0,21,9,0,0,0,3,5,7,67,218,44.815287104504534,-0.5624362172832275,Bordeaux_44.815287_-0.562436,Bordeaux
23,0,4,4,1,0,21,10,0,0,0,5,9,9,90,249,44.815287104504534,-0.5592586138366953,Bordeaux_44.815287_-0.559259,Bordeaux
8,0,9,0,2,0,18,9,1,0,0,5,18,11,204,366,44.815287104504534,-0.5560810103901631,Bordeaux_44.815287_-0.556081,Bordeaux
15,0,12,0,3,0,21,12,1,0,0,6,18,11,216,407,44.815287104504534,-0.5529034069436309,Bordeaux_44.815287_-0.552903,Bordeaux
45,0,9,5,2,0,27,14,0,0,0,7,8,5,90,345,44.81753935675679,-0.5751466310693562,Bordeaux_44.817539_-0.575147,Bordeaux
46,0,9,5,2,0,29,15,0,0,0,7,8,5,88,352,44.81753935675679,-0.571969027622824,Bordeaux_44.817539_-0.571969,Bordeaux
53,0,12,6,2,0,29,13,0,0,0,5,10,7,91,343,44.81753935675679,-0.5687914241762918,Bordeaux_44.817539_-0.568791,Bordeaux
20,0,5,1,1,0,20,8,0,0,0,4,4,9,89,248,44.81753935675679,-0.5656138207297596,Bordeaux_44.817539_-0.565614,Bordeaux
16,0,5,1,1,0,17,10,1,0,0,2,5,7,82,211,44.81753935675679,-0.5624362172832275,Bordeaux_44.817539_-0.562436,Bordeaux
16,0,9,1,1,0,17,10,4,0,0,4,12,13,140,305,44.81753935675679,-0.5592586138366953,Bordeaux_44.817539_-0.559259,Bordeaux
11,0,15,0,3,0,18,10,5,0,0,4,27,18,242,455,44.81753935675679,-0.5560810103901631,Bordeaux_44.817539_-0.556081,Bordeaux
14,0,15,0,2,0,21,17,5,0,0,6,27,18,252,496,44.81753935675679,-0.5529034069436309,Bordeaux_44.817539_-0.552903,Bordeaux
14,0,14,0,2,0,23,19,4,0,0,9,25,16,260,526,44.81753935675679,-0.5497258034970988,Bordeaux_44.817539_-0.549726,Bordeaux
14,0,9,0,1,0,16,14,0,0,0,3,2,9,116,288,44.819791609009044,-0.6005674586416135,Bordeaux_44.819792_-0.600567,Bordeaux
24,0,10,1,2,0,16,15,0,0,0,7,4,10,124,316,44.819791609009044,-0.5973898551950814,Bordeaux_44.819792_-0.597390,Bordeaux
60,0,13,5,3,0,23,18,1,0,0,3,14,1,87,368,44.819791609009044,-0.5783242345158883,Bordeaux_44.819792_-0.578324,Bordeaux
36,0,9,5,1,0,26,16,1,0,0,4,10,2,73,321,44.819791609009044,-0.5751466310693562,Bordeaux_44.819792_-0.575147,Bordeaux
39,0,8,5,2,0,31,13,1,0,0,3,10,3,76,325,44.819791609009044,-0.571969027622824,Bordeaux_44.819792_-0.571969,Bordeaux
38,0,9,5,2,0,29,15,0,0,1,2,10,4,73,304,44.819791609009044,-0.5687914241762918,Bordeaux_44.819792_-0.568791,Bordeaux
13,0,5,0,2,0,20,12,0,0,1,2,3,6,73,229,44.819791609009044,-0.5656138207297596,Bordeaux_44.819792_-0.565614,Bordeaux
10,0,6,0,2,1,16,12,1,0,1,1,4,6,85,221,44.819791609009044,-0.5624362172832275,Bordeaux_44.819792_-0.562436,Bordeaux
11,0,10,0,2,1,14,17,4,0,1,3,10,11,164,339,44.819791609009044,-0.5592586138366953,Bordeaux_44.819792_-0.559259,Bordeaux
13,0,11,0,4,1,15,17,5,0,0,3,17,18,260,483,44.819791609009044,-0.5560810103901631,Bordeaux_44.819792_-0.556081,Bordeaux
17,0,11,0,3,1,18,24,5,0,0,4,17,18,266,501,44.819791609009044,-0.5529034069436309,Bordeaux_44.819792_-0.552903,Bordeaux
17,0,9,0,3,1,21,27,4,0,0,4,15,16,267,517,44.819791609009044,-0.5497258034970988,Bordeaux_44.819792_-0.549726,Bordeaux
16,0,4,0,2,0,21,24,2,0,0,3,10,12,219,428,44.819791609009044,-0.5465482000505666,Bordeaux_44.819792_-0.546548,Bordeaux
18,0,2,0,0,0,18,19,1,0,0,2,4,5,111,245,44.819791609009044,-0.5433705966040344,Bordeaux_44.819792_-0.543371,Bordeaux
1,0,5,0,1,0,19,20,0,0,0,3,2,8,181,340,44.8220438612613,-0.6069226655346779,Bordeaux_44.822044_-0.606923,Bordeaux
9,0,8,0,2,0,15,23,0,0,0,4,4,8,201,388,44.8220438612613,-0.6037450620881457,Bordeaux_44.822044_-0.603745,Bordeaux
14,0,9,0,1,0,19,20,0,0,0,4,4,9,185,383,44.8220438612613,-0.6005674586416135,Bordeaux_44.822044_-0.600567,Bordeaux
24,0,10,1,2,0,21,19,0,0,0,8,5,10,147,368,44.8220438612613,-0.5973898551950814,Bordeaux_44.822044_-0.597390,Bordeaux
40,0,10,6,3,0,17,17,0,0,0,10,6,7,81,336,44.8220438612613,-0.5942122517485492,Bordeaux_44.822044_-0.594212,Bordeaux
39,0,18,0,3,0,15,17,1,0,0,7,11,4,108,353,44.8220438612613,-0.5815018379624205,Bordeaux_44.822044_-0.581502,Bordeaux
64,0,20,5,4,0,22,26,1,0,0,7,16,1,113,420,44.8220438612613,-0.5783242345158883,Bordeaux_44.822044_-0.578324,Bordeaux
44,0,15,5,2,0,24,24,1,0,0,5,11,2,88,360,44.8220438612613,-0.5751466310693562,Bordeaux_44.822044_-0.575147,Bordeaux
47,0,12,5,3,0,28,21,1,0,0,3,9,2,76,332,44.8220438612613,-0.571969027622824,Bordeaux_44.822044_-0.571969,Bordeaux
47,0,9,5,2,0,27,20,0,0,1,1,10,4,68,305,44.8220438612613,-0.5687914241762918,Bordeaux_44.822044_-0.568791,Bordeaux
27,0,7,0,2,0,20,14,0,0,1,1,4,5,69,245,44.8220438612613,-0.5656138207297596,Bordeaux_44.822044_-0.565614,Bordeaux
33,0,16,0,3,1,20,14,5,0,1,0,8,5,208,407,44.8220438612613,-0.5624362172832275,Bordeaux_44.822044_-0.562436,Bordeaux
37,0,25,0,3,2,18,21,8,0,1,1,13,11,367,633,44.8220438612613,-0.5592586138366953,Bordeaux_44.822044_-0.559259,Bordeaux
35,0,27,0,3,2,17,20,9,0,0,2,20,18,439,749,44.8220438612613,-0.5560810103901631,Bordeaux_44.822044_-0.556081,Bordeaux
27,0,24,0,2,2,18,26,9,0,0,3,21,19,452,757,44.8220438612613,-0.5529034069436309,Bordeaux_44.822044_-0.552903,Bordeaux
18,0,14,0,1,2,15,29,4,0,0,3,16,17,341,614,44.8220438612613,-0.5497258034970988,Bordeaux_44.822044_-0.549726,Bordeaux
8,0,4,0,0,0,14,25,2,0,0,3,11,12,196,389,44.8220438612613,-0.5465482000505666,Bordeaux_44.822044_-0.546548,Bordeaux
8,0,1,0,0,0,13,19,1,0,0,2,4,5,110,218,44.8220438612613,-0.5433705966040344,Bordeaux_44.822044_-0.543371,Bordeaux
5,0,1,0,0,0,10,10,1,0,0,4,2,4,98,174,44.8220438612613,-0.5401929931575022,Bordeaux_44.822044_-0.540193,Bordeaux
6,0,5,0,1,0,16,20,0,0,0,3,2,6,94,232,44.824296113513554,-0.6132778724277422,Bordeaux_44.824296_-0.613278,Bordeaux
6,0,5,0,1,0,16,22,0,0,0,4,3,5,162,325,44.824296113513554,-0.6101002689812101,Bordeaux_44.824296_-0.610100,Bordeaux
2,0,4,0,1,0,20,26,0,0,0,4,4,6,187,357,44.824296113513554,-0.6069226655346779,Bordeaux_44.824296_-0.606923,Bordeaux
4,0,4,0,1,0,14,27,0,0,0,5,4,5,215,406,44.824296113513554,-0.6037450620881457,Bordeaux_44.824296_-0.603745,Bordeaux
8,0,5,0,0,0,17,19,0,0,0,5,3,5,195,388,44.824296113513554,-0.6005674586416135,Bordeaux_44.824296_-0.600567,Bordeaux
20,0,8,1,2,0,24,14,0,0,0,7,5,5,132,363,44.824296113513554,-0.5973898551950814,Bordeaux_44.824296_-0.597390,Bordeaux
35,0,9,6,3,0,21,13,0,0,0,8,4,6,87,352,44.824296113513554,-0.5942122517485492,Bordeaux_44.824296_-0.594212,Bordeaux
38,0,11,6,4,0,21,14,0,0,0,6,6,9,62,330,44.824296113513554,-0.591034648302017,Bordeaux_44.824296_-0.591035,Bordeaux
59,0,17,6,6,0,23,14,0,0,0,8,10,9,83,399,44.824296113513554,-0.5878570448554848,Bordeaux_44.824296_-0.587857,Bordeaux
48,0,16,5,5,0,15,16,0,0,0,5,9,6,83,364,44.824296113513554,-0.5846794414089527,Bordeaux_44.824296_-0.584679,Bordeaux
42,0,21,0,5,0,13,16,1,0,0,6,10,3,107,369,44.824296113513554,-0.5815018379624205,Bordeaux_44.824296_-0.581502,Bordeaux
79,0,24,3,5,0,17,25,2,0,0,6,13,1,106,413,44.824296113513554,-0.5783242345158883,Bordeaux_44.824296_-0.578324,Bordeaux
71,0,21,3,3,0,20,23,2,0,0,4,9,2,85,358,44.824296113513554,-0.5751466310693562,Bordeaux_44.824296_-0.575147,Bordeaux
79,0,25,3,5,0,26,19,2,0,0,3,8,2,68,352,44.824296113513554,-0.571969027622824,Bordeaux_44.824296_-0.571969,Bordeaux
73,0,21,3,4,0,28,19,3,0,1,2,8,3,68,346,44.824296113513554,-0.5687914241762918,Bordeaux_44.824296_-0.568791,Bordeaux
55,0,23,1,5,0,22,13,3,0,1,2,5,8,96,346,44.824296113513554,-0.5656138207297596,Bordeaux_44.824296_-0.565614,Bordeaux
64,0,38,3,6,1,22,12,10,0,1,1,10,7,261,553,44.824296113513554,-0.5624362172832275,Bordeaux_44.824296_-0.562436,Bordeaux
64,0,43,3,4,2,22,20,14,0,1,2,16,12,450,787,44.824296113513554,-0.5592586138366953,Bordeaux_44.824296_-0.559259,Bordeaux
64,0,48,4,4,2,21,20,16,0,0,3,30,17,500,897,44.824296113513554,-0.5560810103901631,Bordeaux_44.824296_-0.556081,Bordeaux
43,0,41,3,2,2,21,25,15,0,0,3,30,15,494,863,44.824296113513554,-0.5529034069436309,Bordeaux_44.824296_-0.552903,Bordeaux
22,0,22,1,1,2,13,28,8,0,0,3,23,14,345,641,44.824296113513554,-0.5497258034970988,Bordeaux_44.824296_-0.549726,Bordeaux
8,0,10,1,0,0,11,23,5,0,0,2,17,10,178,379,44.824296113513554,-0.5465482000505666,Bordeaux_44.824296_-0.546548,Bordeaux
3,0,2,0,0,0,12,17,2,0,0,1,3,6,106,206,44.824296113513554,-0.5433705966040344,Bordeaux_44.824296_-0.543371,Bordeaux
0,0,1,0,0,0,10,9,1,0,0,3,0,5,90,150,44.824296113513554,-0.5401929931575022,Bordeaux_44.824296_-0.540193,Bordeaux
1,0,1,0,0,0,16,4,1,0,0,8,0,3,112,167,44.824296113513554,-0.5370153897109701,Bordeaux_44.824296_-0.537015,Bordeaux
7,0,6,0,1,0,19,21,1,0,0,2,2,6,89,242,44.82654836576581,-0.6132778724277422,Bordeaux_44.826548_-0.613278,Bordeaux
9,0,9,0,0,0,21,25,1,0,0,3,4,5,186,376,44.82654836576581,-0.6101002689812101,Bordeaux_44.826548_-0.610100,Bordeaux
7,0,9,1,1,0,23,29,1,0,0,4,8,6,222,434,44.82654836576581,-0.6069226655346779,Bordeaux_44.826548_-0.606923,Bordeaux
10,0,9,1,1,0,18,30,1,0,0,4,9,6,255,486,44.82654836576581,-0.6037450620881457,Bordeaux_44.826548_-0.603745,Bordeaux
10,0,9,1,1,0,21,21,0,0,0,4,9,5,244,464,44.82654836576581,-0.6005674586416135,Bordeaux_44.826548_-0.600567,Bordeaux
14,0,9,2,3,0,25,15,0,0,0,5,10,5,151,389,44.82654836576581,-0.5973898551950814,Bordeaux_44.826548_-0.597390,Bordeaux
27,0,9,6,3,0,24,12,0,0,0,6,6,5,94,348,44.82654836576581,-0.5942122517485492,Bordeaux_44.826548_-0.594212,Bordeaux
29,0,13,6,4,0,26,11,0,0,0,5,8,8,59,315,44.82654836576581,-0.591034648302017,Bordeaux_44.826548_-0.591035,Bordeaux
29,0,14,6,4,0,27,11,0,0,0,8,11,7,42,326,44.82654836576581,-0.5878570448554848,Bordeaux_44.826548_-0.587857,Bordeaux
27,0,16,6,3,0,19,13,0,0,0,6,12,6,52,322,44.82654836576581,-0.5846794414089527,Bordeaux_44.826548_-0.584679,Bordeaux
24,0,21,2,3,0,14,13,1,0,0,7,14,3,79,329,44.82654836576581,-0.5815018379624205,Bordeaux_44.826548_-0.581502,Bordeaux
79,0,29,5,5,0,16,25,3,0,0,8,15,1,95,418,44.82654836576581,-0.5783242345158883,Bordeaux_44.826548_-0.578324,Bordeaux
118,0,44,8,5,0,17,28,3,0,1,5,11,2,102,449,44.82654836576581,-0.5751466310693562,Bordeaux_44.826548_-0.575147,Bordeaux
193,0,79,9,9,0,26,24,3,0,1,4,10,3,113,573,44.82654836576581,-0.571969027622824,Bordeaux_44.826548_-0.571969,Bordeaux
185,0,74,8,8,0,29,23,4,0,2,4,12,4,132,595,44.82654836576581,-0.5687914241762918,Bordeaux_44.826548_-0.568791,Bordeaux
145,0,69,6,7,0,23,15,3,1,3,4,14,9,156,549,44.82654836576581,-0.5656138207297596,Bordeaux_44.826548_-0.565614,Bordeaux
134,0,69,5,8,1,25,13,12,1,2,4,21,8,324,739,44.82654836576581,-0.5624362172832275,Bordeaux_44.826548_-0.562436,Bordeaux
63,0,39,3,4,2,22,21,14,1,2,5,21,9,487,817,44.82654836576581,-0.5592586138366953,Bordeaux_44.826548_-0.559259,Bordeaux
61,0,43,4,4,2,19,23,16,1,1,4,26,12,489,849,44.82654836576581,-0.5560810103901631,Bordeaux_44.826548_-0.556081,Bordeaux
44,0,36,3,2,2,18,22,15,0,0,2,21,9,462,779,44.82654836576581,-0.5529034069436309,Bordeaux_44.826548_-0.552903,Bordeaux
23,0,18,1,1,2,12,19,6,0,0,3,13,10,312,542,44.82654836576581,-0.5497258034970988,Bordeaux_44.826548_-0.549726,Bordeaux
11,0,9,1,0,0,7,14,4,0,0,2,9,8,110,261,44.82654836576581,-0.5465482000505666,Bordeaux_44.826548_-0.546548,Bordeaux
7,0,2,0,0,0,10,7,1,0,0,1,2,5,62,136,44.82654836576581,-0.5433705966040344,Bordeaux_44.826548_-0.543371,Bordeaux
4,0,1,0,0,0,8,5,0,0,0,4,0,5,56,106,44.82654836576581,-0.5401929931575022,Bordeaux_44.826548_-0.540193,Bordeaux
3,0,1,0,0,0,10,4,0,0,0,10,0,3,82,133,44.82654836576581,-0.5370153897109701,Bordeaux_44.826548_-0.537015,Bordeaux
35,0,10,5,3,0,20,26,1,0,0,3,7,7,89,293,44.828800618018064,-0.6132778724277422,Bordeaux_44.828801_-0.613278,Bordeaux
36,0,13,5,2,0,21,28,1,0,0,4,9,5,178,410,44.828800618018064,-0.6101002689812101,Bordeaux_44.828801_-0.610100,Bordeaux
33,0,12,6,3,0,21,29,1,0,0,3,13,5,197,445,44.828800618018064,-0.6069226655346779,Bordeaux_44.828801_-0.606923,Bordeaux
20,0,9,2,3,0,19,32,1,0,0,2,16,5,228,469,44.828800618018064,-0.6037450620881457,Bordeaux_44.828801_-0.603745,Bordeaux
22,0,11,1,3,0,20,23,1,0,0,2,14,4,227,452,44.828800618018064,-0.6005674586416135,Bordeaux_44.828801_-0.600567,Bordeaux
24,0,11,1,4,0,21,18,1,0,0,3,17,4,149,386,44.828800618018064,-0.5973898551950814,Bordeaux_44.828801_-0.597390,Bordeaux
39,0,13,6,4,0,21,14,1,0,0,3,14,4,109,359,44.828800618018064,-0.5942122517485492,Bordeaux_44.828801_-0.594212,Bordeaux
38,0,15,6,4,0,20,15,2,0,0,3,11,7,63,303,44.828800618018064,-0.591034648302017,Bordeaux_44.828801_-0.591035,Bordeaux
35,0,12,6,5,0,22,12,1,0,0,7,12,7,49,309,44.828800618018064,-0.5878570448554848,Bordeaux_44.828801_-0.587857,Bordeaux
40,0,14,7,5,0,22,13,1,0,0,5,14,6,63,320,44.828800618018064,-0.5846794414089527,Bordeaux_44.828801_-0.584679,Bordeaux
52,0,22,2,5,0,20,13,1,0,0,6,16,3,95,365,44.828800618018064,-0.5815018379624205,Bordeaux_44.828801_-0.581502,Bordeaux
143,1,70,6,7,0,26,21,2,0,0,7,22,1,141,570,44.828800618018064,-0.5783242345158883,Bordeaux_44.828801_-0.578324,Bordeaux
188,1,95,9,6,0,24,22,2,0,1,4,27,1,148,627,44.828800618018064,-0.5751466310693562,Bordeaux_44.828801_-0.575147,Bordeaux
263,1,146,10,10,0,26,20,2,0,1,3,25,2,149,759,44.828800618018064,-0.571969027622824,Bordeaux_44.828801_-0.571969,Bordeaux
244,1,144,9,9,0,25,18,4,0,1,4,29,4,163,752,44.828800618018064,-0.5687914241762918,Bordeaux_44.828801_-0.568791,Bordeaux
167,0,110,6,7,0,19,10,3,2,2,5,27,7,185,641,44.828800618018064,-0.5656138207297596,Bordeaux_44.828801_-0.565614,Bordeaux
145,0,99,5,8,1,22,8,12,2,1,5,26,7,355,804,44.828800618018064,-0.5624362172832275,Bordeaux_44.828801_-0.562436,Bordeaux
63,0,52,3,3,2,19,13,14,2,1,6,22,8,480,799,44.828800618018064,-0.5592586138366953,Bordeaux_44.828801_-0.559259,Bordeaux
56,0,49,4,3,2,17,14,15,2,1,4,24,8,459,785,44.828800618018064,-0.5560810103901631,Bordeaux_44.828801_-0.556081,Bordeaux
38,0,31,3,1,2,14,12,14,0,0,2,20,5,410,677,44.828800618018064,-0.5529034069436309,Bordeaux_44.828801_-0.552903,Bordeaux
20,0,14,1,0,2,10,11,5,0,0,1,13,6,229,409,44.828800618018064,-0.5497258034970988,Bordeaux_44.828801_-0.549726,Bordeaux
11,0,7,1,0,0,7,10,4,0,0,0,11,4,63,189,44.828800618018064,-0.5465482000505666,Bordeaux_44.828801_-0.546548,Bordeaux
8,0,1,0,0,0,13,6,2,0,0,0,4,3,38,121,44.828800618018064,-0.5433705966040344,Bordeaux_44.828801_-0.543371,Bordeaux
6,0,0,0,0,0,11,6,1,0,0,4,1,3,50,108,44.828800618018064,-0.5401929931575022,Bordeaux_44.828801_-0.540193,Bordeaux
3,0,1,0,0,0,11,8,1,0,0,9,0,4,90,166,44.828800618018064,-0.5370153897109701,Bordeaux_44.828801_-0.537015,Bordeaux
33,0,7,5,4,0,19,17,1,0,0,2,6,9,70,267,44.83105287027032,-0.6132778724277422,Bordeaux_44.831053_-0.613278,Bordeaux
34,0,10,5,3,0,21,21,1,0,0,3,7,9,112,328,44.83105287027032,-0.6101002689812101,Bordeaux_44.831053_-0.610100,Bordeaux
38,0,11,6,4,0,20,21,1,0,0,2,14,7,121,361,44.83105287027032,-0.6069226655346779,Bordeaux_44.831053_-0.606923,Bordeaux
24,0,8,2,3,0,21,26,1,0,0,2,17,4,148,372,44.83105287027032,-0.6037450620881457,Bordeaux_44.831053_-0.603745,Bordeaux
26,0,10,1,3,0,18,21,1,0,0,2,15,4,152,353,44.83105287027032,-0.6005674586416135,Bordeaux_44.831053_-0.600567,Bordeaux
27,0,11,1,4,0,19,14,2,0,0,2,19,4,119,331,44.83105287027032,-0.5973898551950814,Bordeaux_44.831053_-0.597390,Bordeaux
27,0,15,1,4,0,17,12,2,0,0,2,13,6,115,319,44.83105287027032,-0.5942122517485492,Bordeaux_44.831053_-0.594212,Bordeaux
29,0,21,1,4,0,19,11,3,0,0,2,17,6,96,307,44.83105287027032,-0.591034648302017,Bordeaux_44.831053_-0.591035,Bordeaux
29,0,20,1,5,0,22,10,2,0,0,3,19,6,75,314,44.83105287027032,-0.5878570448554848,Bordeaux_44.831053_-0.587857,Bordeaux
38,0,19,2,5,0,30,10,1,0,0,3,20,3,99,357,44.83105287027032,-0.5846794414089527,Bordeaux_44.831053_-0.584679,Bordeaux
66,0,34,3,5,0,31,13,1,0,0,4,22,1,101,407,44.83105287027032,-0.5815018379624205,Bordeaux_44.831053_-0.581502,Bordeaux
194,1,98,8,8,0,34,15,2,0,1,5,22,0,140,645,44.83105287027032,-0.5783242345158883,Bordeaux_44.831053_-0.578324,Bordeaux
247,1,134,13,8,0,33,17,3,2,2,4,29,0,166,758,44.83105287027032,-0.5751466310693562,Bordeaux_44.831053_-0.575147,Bordeaux
336,1,206,14,13,0,27,16,3,2,2,3,28,1,173,918,44.83105287027032,-0.571969027622824,Bordeaux_44.831053_-0.571969,Bordeaux
323,1,207,12,12,0,26,16,5,2,2,5,32,4,223,970,44.83105287027032,-0.5687914241762918,Bordeaux_44.831053_-0.568791,Bordeaux
198,0,151,8,9,0,19,12,4,4,2,5,29,7,248,794,44.83105287027032,-0.5656138207297596,Bordeaux_44.831053_-0.565614,Bordeaux
152,0,119,5,8,1,17,9,7,2,1,5,23,7,287,737,44.83105287027032,-0.5624362172832275,Bordeaux_44.831053_-0.562436,Bordeaux
51,0,47,3,2,1,14,10,9,2,1,7,19,7,330,588,44.83105287027032,-0.5592586138366953,Bordeaux_44.831053_-0.559259,Bordeaux
35,0,34,4,2,1,17,7,10,2,1,5,20,7,297,529,44.83105287027032,-0.5560810103901631,Bordeaux_44.831053_-0.556081,Bordeaux
23,0,18,3,0,1,14,7,9,0,0,3,15,4,226,401,44.83105287027032,-0.5529034069436309,Bordeaux_44.831053_-0.552903,Bordeaux
14,0,9,1,0,1,15,5,5,0,0,2,11,5,147,282,44.83105287027032,-0.5497258034970988,Bordeaux_44.831053_-0.549726,Bordeaux
12,0,7,1,0,0,13,7,4,0,0,1,9,4,75,194,44.83105287027032,-0.5465482000505666,Bordeaux_44.831053_-0.546548,Bordeaux
8,0,1,0,0,0,14,6,2,0,0,0,3,3,25,109,44.83105287027032,-0.5433705966040344,Bordeaux_44.831053_-0.543371,Bordeaux
7,0,0,0,0,0,12,19,1,0,0,2,1,8,33,115,44.83105287027032,-0.5401929931575022,Bordeaux_44.831053_-0.540193,Bordeaux
37,0,11,5,3,0,16,15,1,0,0,3,6,12,58,288,44.833305122522574,-0.6101002689812101,Bordeaux_44.833305_-0.610100,Bordeaux
42,0,14,6,4,0,16,17,1,0,0,2,14,11,75,331,44.833305122522574,-0.6069226655346779,Bordeaux_44.833305_-0.606923,Bordeaux
35,0,15,2,4,0,22,24,1,0,0,1,18,7,98,338,44.833305122522574,-0.6037450620881457,Bordeaux_44.833305_-0.603745,Bordeaux
36,0,18,1,4,0,19,23,1,0,0,0,17,6,105,318,44.833305122522574,-0.6005674586416135,Bordeaux_44.833305_-0.600567,Bordeaux
35,0,16,1,4,0,15,18,2,0,0,1,20,6,88,280,44.833305122522574,-0.5973898551950814,Bordeaux_44.833305_-0.597390,Bordeaux
35,0,18,1,4,0,17,16,2,0,0,1,15,6,122,309,44.833305122522574,-0.5942122517485492,Bordeaux_44.833305_-0.594212,Bordeaux
27,0,18,2,2,0,18,13,3,0,0,1,20,5,129,313,44.833305122522574,-0.591034648302017,Bordeaux_44.833305_-0.591035,Bordeaux
28,0,18,2,3,0,23,11,5,0,0,3,21,5,152,374,44.833305122522574,-0.5878570448554848,Bordeaux_44.833305_-0.587857,Bordeaux
42,0,29,8,3,0,38,11,4,2,1,4,26,4,204,502,44.833305122522574,-0.5846794414089527,Bordeaux_44.833305_-0.584679,Bordeaux
85,0,55,12,5,0,36,10,4,3,2,4,32,3,198,581,44.833305122522574,-0.5815018379624205,Bordeaux_44.833305_-0.581502,Bordeaux
285,2,134,16,11,0,37,10,4,3,3,5,32,2,230,903,44.833305122522574,-0.5783242345158883,Bordeaux_44.833305_-0.578324,Bordeaux
377,3,187,21,12,0,32,13,2,5,4,5,48,3,226,1047,44.833305122522574,-0.5751466310693562,Bordeaux_44.833305_-0.575147,Bordeaux
472,3,247,17,17,0,25,12,2,5,3,2,44,5,242,1192,44.833305122522574,-0.571969027622824,Bordeaux_44.833305_-0.571969,Bordeaux
443,3,239,12,14,0,24,14,2,3,3,5,42,6,288,1190,44.833305122522574,-0.5687914241762918,Bordeaux_44.833305_-0.568791,Bordeaux
236,1,165,7,8,0,17,11,1,5,2,5,36,9,280,869,44.833305122522574,-0.5656138207297596,Bordeaux_44.833305_-0.565614,Bordeaux
135,0,106,2,6,0,17,8,3,3,1,6,22,6,291,688,44.833305122522574,-0.5624362172832275,Bordeaux_44.833305_-0.562436,Bordeaux
23,0,31,0,1,0,11,9,5,2,1,6,18,5,272,474,44.833305122522574,-0.5592586138366953,Bordeaux_44.833305_-0.559259,Bordeaux
10,0,15,0,1,0,13,8,5,2,1,4,13,7,217,394,44.833305122522574,-0.5560810103901631,Bordeaux_44.833305_-0.556081,Bordeaux
12,0,3,0,0,0,14,9,5,0,0,2,9,5,169,315,44.833305122522574,-0.5529034069436309,Bordeaux_44.833305_-0.552903,Bordeaux
14,0,3,0,0,0,15,7,2,0,0,2,6,7,118,253,44.833305122522574,-0.5497258034970988,Bordeaux_44.833305_-0.549726,Bordeaux
16,0,3,0,0,0,13,9,1,0,0,2,3,7,78,195,44.833305122522574,-0.5465482000505666,Bordeaux_44.833305_-0.546548,Bordeaux
48,0,10,5,4,0,17,11,0,0,0,3,15,13,88,317,44.83555737477483,-0.6069226655346779,Bordeaux_44.835557_-0.606923,Bordeaux
40,0,12,1,4,0,21,18,0,0,0,2,18,9,87,304,44.83555737477483,-0.6037450620881457,Bordeaux_44.835557_-0.603745,Bordeaux
40,0,15,0,3,0,13,17,1,0,0,1,14,7,75,262,44.83555737477483,-0.6005674586416135,Bordeaux_44.835557_-0.600567,Bordeaux
42,0,16,0,3,0,13,15,2,0,0,1,18,7,62,253,44.83555737477483,-0.5973898551950814,Bordeaux_44.835557_-0.597390,Bordeaux
44,0,20,1,4,0,15,19,3,0,0,1,19,6,100,326,44.83555737477483,-0.5942122517485492,Bordeaux_44.835557_-0.594212,Bordeaux
39,0,26,2,3,0,15,16,6,0,0,1,23,2,166,388,44.83555737477483,-0.591034648302017,Bordeaux_44.835557_-0.591035,Bordeaux
91,2,34,3,6,0,27,16,9,1,2,2,27,7,263,600,44.83555737477483,-0.5878570448554848,Bordeaux_44.835557_-0.587857,Bordeaux
133,2,55,8,6,0,42,15,10,3,5,3,33,7,327,785,44.83555737477483,-0.5846794414089527,Bordeaux_44.835557_-0.584679,Bordeaux
227,5,87,11,8,0,40,14,11,5,7,3,38,6,341,933,44.83555737477483,-0.5815018379624205,Bordeaux_44.835557_-0.581502,Bordeaux
477,14,184,12,12,0,39,10,8,5,8,3,40,6,364,1300,44.83555737477483,-0.5783242345158883,Bordeaux_44.835557_-0.578324,Bordeaux
