shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,hotels,attractions,museums,parks,business_centers,residential_buildings,walkability_score,total_pois,lat,lon,point_id,city
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,48.507701465765805,7.763017395787426,Strasbourg_48.507701_7.763017,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,48.507701465765805,7.766421045595945,Strasbourg_48.507701_7.766421,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,48.507701465765805,7.7698246954044645,Strasbourg_48.507701_7.769825,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,48.507701465765805,7.773228345212984,Strasbourg_48.507701_7.773228,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,48.507701465765805,7.7766319950215035,Strasbourg_48.507701_7.776632,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,48.507701465765805,7.780035644830023,Strasbourg_48.507701_7.780036,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,48.507701465765805,7.7834392946385424,Strasbourg_48.507701_7.783439,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.507701465765805,7.786842944447062,Strasbourg_48.507701_7.786843,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.507701465765805,7.790246594255581,Strasbourg_48.507701_7.790247,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.507701465765805,7.793650244064101,Strasbourg_48.507701_7.793650,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.507701465765805,7.79705389387262,Strasbourg_48.507701_7.797054,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48.507701465765805,7.80045754368114,Strasbourg_48.507701_7.800458,Strasbourg
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5,48.50995371801806,7.759613745978906,Strasbourg_48.509954_7.759614,Strasbourg
0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,9,48.50995371801806,7.763017395787426,Strasbourg_48.509954_7.763017,Strasbourg
0,0,1,0,0,0,0,2,0,0,0,0,0,1,2,10,48.50995371801806,7.766421045595945,Strasbourg_48.509954_7.766421,Strasbourg
0,0,1,0,0,0,0,3,0,0,0,0,0,1,3,13,48.50995371801806,7.7698246954044645,Strasbourg_48.509954_7.769825,Strasbourg
0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,12,48.50995371801806,7.773228345212984,Strasbourg_48.509954_7.773228,Strasbourg
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,48.50995371801806,7.7766319950215035,Strasbourg_48.509954_7.776632,Strasbourg
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,48.50995371801806,7.780035644830023,Strasbourg_48.509954_7.780036,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,48.50995371801806,7.7834392946385424,Strasbourg_48.509954_7.783439,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.50995371801806,7.786842944447062,Strasbourg_48.509954_7.786843,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.50995371801806,7.790246594255581,Strasbourg_48.509954_7.790247,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.50995371801806,7.793650244064101,Strasbourg_48.509954_7.793650,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.50995371801806,7.79705389387262,Strasbourg_48.509954_7.797054,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48.50995371801806,7.80045754368114,Strasbourg_48.509954_7.800458,Strasbourg
0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,7,48.512205970270315,7.763017395787426,Strasbourg_48.512206_7.763017,Strasbourg
0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,7,48.512205970270315,7.766421045595945,Strasbourg_48.512206_7.766421,Strasbourg
0,0,1,0,0,0,1,4,0,0,0,0,0,1,2,14,48.512205970270315,7.7698246954044645,Strasbourg_48.512206_7.769825,Strasbourg
0,0,0,0,0,0,1,4,0,0,0,0,0,1,3,14,48.512205970270315,7.773228345212984,Strasbourg_48.512206_7.773228,Strasbourg
0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,10,48.512205970270315,7.7766319950215035,Strasbourg_48.512206_7.776632,Strasbourg
0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,10,48.512205970270315,7.780035644830023,Strasbourg_48.512206_7.780036,Strasbourg
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,48.512205970270315,7.7834392946385424,Strasbourg_48.512206_7.783439,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.512205970270315,7.786842944447062,Strasbourg_48.512206_7.786843,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.512205970270315,7.790246594255581,Strasbourg_48.512206_7.790247,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.512205970270315,7.793650244064101,Strasbourg_48.512206_7.793650,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.512205970270315,7.79705389387262,Strasbourg_48.512206_7.797054,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48.512205970270315,7.80045754368114,Strasbourg_48.512206_7.800458,Strasbourg
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,48.512205970270315,7.803861193489659,Strasbourg_48.512206_7.803861,Strasbourg
0,0,1,0,0,0,0,4,0,0,0,0,0,1,4,13,48.51445822252257,7.766421045595945,Strasbourg_48.514458_7.766421,Strasbourg
