shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,hotels,attractions,museums,parks,business_centers,residential_buildings,walkability_score,total_pois,lat,lon,point_id,city
56,2,32,4,3,3,14,26,5,2,0,9,13,12,598,855,50.639124588288354,3.081590188537443,Lille_50.639125_3.081590,Lille
36,0,17,3,4,2,11,27,2,2,0,7,9,12,255,453,50.639124588288354,3.085140891304238,Lille_50.639125_3.085141,Lille
35,0,10,3,4,2,10,42,1,0,0,9,9,6,161,353,50.639124588288354,3.088691594071033,Lille_50.639125_3.088692,Lille
24,0,6,3,4,3,10,47,0,0,0,7,3,3,133,303,50.639124588288354,3.0922422968378283,Lille_50.639125_3.092242,Lille
40,0,1,1,1,0,6,39,0,0,0,1,1,2,29,134,50.64137684054061,2.9750691055335885,Lille_50.641377_2.975069,Lille
19,0,1,3,2,1,7,38,0,0,0,3,1,1,46,138,50.64137684054061,2.9786198083003836,Lille_50.641377_2.978620,Lille
22,0,4,5,3,1,10,29,0,0,0,3,3,1,51,152,50.64137684054061,2.982170511067179,Lille_50.641377_2.982171,Lille
18,0,4,5,2,1,14,32,0,0,1,3,3,1,92,209,50.64137684054061,2.985721213833974,Lille_50.641377_2.985721,Lille
16,0,5,5,3,1,12,31,0,0,1,3,4,1,86,200,50.64137684054061,2.989271916600769,Lille_50.641377_2.989272,Lille
15,0,6,3,2,0,9,24,0,0,1,2,4,1,70,166,50.64137684054061,2.992822619367564,Lille_50.641377_2.992823,Lille
1,0,2,0,1,0,4,25,0,0,1,2,1,1,63,121,50.64137684054061,2.9963733221343594,Lille_50.641377_2.996373,Lille
5,0,2,0,1,0,0,23,0,0,0,1,3,2,44,87,50.64137684054061,2.9999240249011545,Lille_50.641377_2.999924,Lille
20,0,2,0,0,0,0,39,0,0,0,2,2,2,109,183,50.64137684054061,3.0034747276679497,Lille_50.641377_3.003475,Lille
41,0,3,0,1,1,5,45,0,0,0,3,4,3,124,243,50.64137684054061,3.007025430434745,Lille_50.641377_3.007025,Lille
55,0,9,0,3,1,5,54,0,0,0,4,16,3,138,322,50.64137684054061,3.01057613320154,Lille_50.641377_3.010576,Lille
83,0,16,5,5,2,8,53,0,0,0,6,22,5,143,387,50.64137684054061,3.014126835968335,Lille_50.641377_3.014127,Lille
114,1,24,7,7,3,9,39,0,1,0,9,33,5,111,407,50.64137684054061,3.0176775387351302,Lille_50.641377_3.017678,Lille
6,0,8,1,1,0,0,7,0,0,1,9,1,2,127,230,50.64137684054061,3.038981755335901,Lille_50.641377_3.038982,Lille
2,0,5,0,0,0,0,4,0,0,0,8,1,2,163,257,50.64137684054061,3.0425324581026962,Lille_50.641377_3.042532,Lille
2,0,5,0,0,0,4,6,0,2,0,8,2,1,202,291,50.64137684054061,3.0460831608694914,Lille_50.641377_3.046083,Lille
15,0,14,0,0,0,9,30,1,16,0,7,8,1,209,403,50.64137684054061,3.0496338636362865,Lille_50.641377_3.049634,Lille
85,0,56,2,2,0,10,38,5,42,1,8,16,1,233,600,50.64137684054061,3.0531845664030817,Lille_50.641377_3.053185,Lille
285,12,113,6,3,0,16,45,7,103,4,10,29,1,273,998,50.64137684054061,3.056735269169877,Lille_50.641377_3.056735,Lille
455,25,170,9,6,0,15,51,12,144,5,10,49,2,269,1298,50.64137684054061,3.060285971936672,Lille_50.641377_3.060286,Lille
471,25,189,9,6,0,20,34,18,139,6,8,54,2,365,1401,50.64137684054061,3.063836674703467,Lille_50.641377_3.063837,Lille
423,26,154,8,4,1,22,27,20,113,6,10,53,3,477,1424,50.64137684054061,3.0673873774702622,Lille_50.641377_3.067387,Lille
244,15,110,7,3,3,21,23,23,52,3,11,45,4,731,1378,50.64137684054061,3.0709380802370574,Lille_50.641377_3.070938,Lille
76,3,56,4,0,3,19,16,18,11,2,10,24,9,825,1171,50.64137684054061,3.0744887830038525,Lille_50.641377_3.074489,Lille
62,3,32,4,0,3,13,17,10,2,1,10,18,12,744,1006,50.64137684054061,3.0780394857706477,Lille_50.641377_3.078039,Lille
56,2,30,7,3,2,16,21,4,2,0,10,12,12,628,867,50.64137684054061,3.081590188537443,Lille_50.641377_3.081590,Lille
34,0,15,3,4,1,11,25,0,2,0,6,6,11,288,453,50.64137684054061,3.085140891304238,Lille_50.641377_3.085141,Lille
32,0,10,3,4,1,10,34,0,0,0,5,6,6,140,294,50.64137684054061,3.088691594071033,Lille_50.641377_3.088692,Lille
22,0,6,3,4,2,9,41,1,0,0,3,2,2,96,232,50.64137684054061,3.0922422968378283,Lille_50.641377_3.092242,Lille
25,0,2,1,1,0,6,42,2,0,0,2,3,3,71,170,50.643629092792864,2.9750691055335885,Lille_50.643629_2.975069,Lille
15,0,2,3,2,1,7,42,2,0,0,4,3,2,81,180,50.643629092792864,2.9786198083003836,Lille_50.643629_2.978620,Lille
22,0,5,5,3,1,10,35,2,0,0,4,4,1,83,192,50.643629092792864,2.982170511067179,Lille_50.643629_2.982171,Lille
19,0,4,6,2,1,12,28,0,0,1,5,4,1,119,232,50.643629092792864,2.985721213833974,Lille_50.643629_2.985721,Lille
17,0,5,6,3,2,12,28,0,0,1,4,4,1,89,206,50.643629092792864,2.989271916600769,Lille_50.643629_2.989272,Lille
17,0,7,4,2,1,11,24,0,0,1,3,4,1,88,201,50.643629092792864,2.992822619367564,Lille_50.643629_2.992823,Lille
7,0,6,1,1,1,7,24,0,0,1,3,2,1,85,170,50.643629092792864,2.9963733221343594,Lille_50.643629_2.996373,Lille
18,0,7,0,2,1,5,20,0,0,0,2,4,1,64,142,50.643629092792864,2.9999240249011545,Lille_50.643629_2.999924,Lille
41,0,8,0,1,1,5,32,1,0,0,2,3,2,111,222,50.643629092792864,3.0034747276679497,Lille_50.643629_3.003475,Lille
59,0,8,0,2,2,6,34,1,0,0,3,6,3,113,251,50.643629092792864,3.007025430434745,Lille_50.643629_3.007025,Lille
70,0,11,0,4,2,5,43,1,0,0,4,17,3,122,301,50.643629092792864,3.01057613320154,Lille_50.643629_3.010576,Lille
88,0,17,5,5,3,8,42,1,0,0,7,23,5,127,357,50.643629092792864,3.014126835968335,Lille_50.643629_3.014127,Lille
6,0,5,1,1,0,1,17,0,0,1,6,4,1,90,201,50.643629092792864,3.038981755335901,Lille_50.643629_3.038982,Lille
0,0,3,0,0,0,1,14,0,0,0,6,4,1,114,208,50.643629092792864,3.0425324581026962,Lille_50.643629_3.042532,Lille
0,0,2,0,0,0,2,22,0,2,0,7,5,2,130,225,50.643629092792864,3.0460831608694914,Lille_50.643629_3.046083,Lille
12,0,12,0,0,0,7,43,0,9,0,7,5,2,163,374,50.643629092792864,3.0496338636362865,Lille_50.643629_3.049634,Lille
48,0,41,3,2,0,8,48,1,20,1,7,8,2,205,517,50.643629092792864,3.0531845664030817,Lille_50.643629_3.053185,Lille
107,3,65,4,2,0,16,55,2,42,4,9,14,2,227,681,50.643629092792864,3.056735269169877,Lille_50.643629_3.056735,Lille
198,11,103,6,3,0,18,55,5,49,5,11,21,2,236,844,50.643629092792864,3.060285971936672,Lille_50.643629_3.060286,Lille
194,11,105,6,3,0,18,31,6,46,6,10,26,3,276,808,50.643629092792864,3.063836674703467,Lille_50.643629_3.063837,Lille
159,11,76,4,1,0,19,28,7,35,5,13,26,4,362,825,50.643629092792864,3.0673873774702622,Lille_50.643629_3.067387,Lille
112,8,59,5,1,1,15,26,10,13,2,12,26,6,581,953,50.643629092792864,3.0709380802370574,Lille_50.643629_3.070938,Lille
24,0,14,3,0,1,8,18,5,0,0,11,17,13,642,818,50.643629092792864,3.0780394857706477,Lille_50.643629_3.078039,Lille
34,0,18,7,1,1,12,24,3,0,0,11,14,13,528,722,50.643629092792864,3.081590188537443,Lille_50.643629_3.081590,Lille
22,0,10,4,1,1,8,23,0,0,0,7,6,10,256,387,50.643629092792864,3.085140891304238,Lille_50.643629_3.085141,Lille
20,0,6,4,1,1,8,24,0,0,0,8,5,5,127,256,50.643629092792864,3.088691594071033,Lille_50.643629_3.088692,Lille
19,0,4,4,1,2,9,32,1,0,0,6,1,2,82,206,50.643629092792864,3.0922422968378283,Lille_50.643629_3.092242,Lille
14,0,2,1,1,0,4,38,2,0,0,3,3,3,78,160,50.64588134504512,2.9750691055335885,Lille_50.645881_2.975069,Lille
13,0,3,3,2,1,5,39,2,0,0,4,3,2,89,182,50.64588134504512,2.9786198083003836,Lille_50.645881_2.978620,Lille
22,0,6,5,3,1,8,40,2,0,0,4,4,2,114,229,50.64588134504512,2.982170511067179,Lille_50.645881_2.982171,Lille
21,0,5,6,2,1,8,32,0,0,0,5,4,1,146,258,50.64588134504512,2.985721213833974,Lille_50.645881_2.985721,Lille
17,0,6,6,3,2,8,31,0,0,0,5,3,1,115,232,50.64588134504512,2.989271916600769,Lille_50.645881_2.989272,Lille
17,0,7,4,2,1,9,30,0,0,0,5,3,1,124,244,50.64588134504512,2.992822619367564,Lille_50.645881_2.992823,Lille
6,0,6,1,1,1,5,23,0,0,0,4,1,2,96,178,50.64588134504512,2.9963733221343594,Lille_50.645881_2.996373,Lille
17,0,7,0,2,1,5,22,0,0,0,4,3,2,75,168,50.64588134504512,2.9999240249011545,Lille_50.645881_2.999924,Lille
40,0,8,0,1,1,5,31,1,0,0,2,3,2,61,175,50.64588134504512,3.0034747276679497,Lille_50.645881_3.003475,Lille
52,0,8,0,1,2,6,28,1,0,0,3,4,4,36,162,50.64588134504512,3.007025430434745,Lille_50.645881_3.007025,Lille
60,0,10,0,3,2,5,36,1,0,0,6,14,3,36,193,50.64588134504512,3.01057613320154,Lille_50.645881_3.010576,Lille
10,0,3,1,2,0,7,15,0,0,0,7,7,1,106,216,50.64588134504512,3.0425324581026962,Lille_50.645881_3.042532,Lille
10,0,1,1,1,0,8,27,0,1,0,7,7,2,126,246,50.64588134504512,3.0460831608694914,Lille_50.645881_3.046083,Lille
8,0,8,0,0,0,11,45,0,7,0,8,4,2,157,364,50.64588134504512,3.0496338636362865,Lille_50.645881_3.049634,Lille
35,0,27,1,2,0,8,48,1,10,1,8,7,3,188,456,50.64588134504512,3.0531845664030817,Lille_50.645881_3.053185,Lille
50,0,37,2,2,0,17,54,1,28,2,8,12,2,214,555,50.64588134504512,3.056735269169877,Lille_50.645881_3.056735,Lille
57,0,65,3,2,0,18,51,3,33,3,8,14,3,200,588,50.64588134504512,3.060285971936672,Lille_50.645881_3.060286,Lille
51,0,65,3,2,0,16,26,4,27,3,8,17,3,207,504,50.64588134504512,3.063836674703467,Lille_50.645881_3.063837,Lille
26,0,49,3,0,0,17,30,5,24,2,12,16,4,245,504,50.64588134504512,3.0673873774702622,Lille_50.645881_3.067387,Lille
17,0,48,4,1,0,10,31,6,6,1,13,16,6,272,493,50.64588134504512,3.0709380802370574,Lille_50.645881_3.070938,Lille
27,0,13,8,3,0,9,24,1,0,0,10,15,8,325,487,50.64588134504512,3.081590188537443,Lille_50.645881_3.081590,Lille
21,0,5,5,2,1,8,22,0,0,0,8,9,6,252,377,50.64588134504512,3.085140891304238,Lille_50.645881_3.085141,Lille
21,0,5,5,2,1,10,24,0,0,0,9,6,4,130,256,50.64588134504512,3.088691594071033,Lille_50.645881_3.088692,Lille
23,0,4,4,2,2,11,29,1,0,0,8,3,3,77,199,50.64588134504512,3.0922422968378283,Lille_50.645881_3.092242,Lille
13,0,3,3,1,2,11,24,1,0,0,8,0,2,79,176,50.64588134504512,3.0957929996046234,Lille_50.645881_3.095793,Lille
34,0,6,3,1,1,11,43,2,0,0,3,3,3,112,240,50.648133597297374,2.9750691055335885,Lille_50.648134_2.975069,Lille
35,0,15,5,2,2,12,48,2,0,0,3,3,2,123,276,50.648133597297374,2.9786198083003836,Lille_50.648134_2.978620,Lille
46,0,20,7,3,1,8,50,2,0,0,4,4,2,156,325,50.648133597297374,2.982170511067179,Lille_50.648134_2.982171,Lille
26,0,18,7,2,1,7,36,0,0,0,5,4,2,155,287,50.648133597297374,2.985721213833974,Lille_50.648134_2.985721,Lille
17,0,16,6,2,2,7,31,0,0,0,5,3,2,107,230,50.648133597297374,2.989271916600769,Lille_50.648134_2.989272,Lille
17,0,8,4,1,1,10,31,0,0,0,5,3,3,112,234,50.648133597297374,2.992822619367564,Lille_50.648134_2.992823,Lille
6,0,4,1,0,1,8,20,0,0,0,5,1,4,75,154,50.648133597297374,2.9963733221343594,Lille_50.648134_2.996373,Lille
17,0,5,0,1,1,11,22,0,0,0,5,3,3,79,185,50.648133597297374,2.9999240249011545,Lille_50.648134_2.999924,Lille
36,0,7,0,1,1,12,30,1,0,0,3,3,3,62,189,50.648133597297374,3.0034747276679497,Lille_50.648134_3.003475,Lille
40,0,8,0,1,2,12,21,1,0,0,3,4,5,36,157,50.648133597297374,3.007025430434745,Lille_50.648134_3.007025,Lille
40,0,5,0,1,2,10,29,1,0,0,6,7,8,46,184,50.648133597297374,3.01057613320154,Lille_50.648134_3.010576,Lille
6,0,8,0,0,0,9,42,0,2,0,10,4,4,112,293,50.648133597297374,3.0496338636362865,Lille_50.648134_3.049634,Lille
31,0,23,1,2,0,6,47,0,2,1,10,9,5,134,367,50.648133597297374,3.0531845664030817,Lille_50.648134_3.053185,Lille
35,0,26,1,2,0,15,49,0,13,1,10,8,4,192,459,50.648133597297374,3.056735269169877,Lille_50.648134_3.056735,Lille
36,0,26,1,2,0,16,44,0,14,1,7,7,4,179,441,50.648133597297374,3.060285971936672,Lille_50.648134_3.060286,Lille
35,0,20,1,3,0,18,25,0,12,1,9,9,3,187,386,50.648133597297374,3.063836674703467,Lille_50.648134_3.063837,Lille
28,0,9,1,2,0,20,31,2,12,0,12,6,5,209,401,50.648133597297374,3.0673873774702622,Lille_50.648134_3.067387,Lille
23,0,5,3,3,0,7,25,0,0,0,6,10,9,242,372,50.648133597297374,3.085140891304238,Lille_50.648134_3.085141,Lille
11,0,2,3,2,0,10,27,0,0,0,8,6,8,137,251,50.648133597297374,3.088691594071033,Lille_50.648134_3.088692,Lille
17,0,2,1,2,0,9,33,1,0,0,9,4,5,79,188,50.648133597297374,3.0922422968378283,Lille_50.648134_3.092242,Lille
13,0,3,3,2,0,9,26,1,0,0,9,1,4,45,138,50.648133597297374,3.0957929996046234,Lille_50.648134_3.095793,Lille
28,0,5,2,0,1,8,36,2,0,0,5,3,3,124,231,50.65038584954963,2.9750691055335885,Lille_50.650386_2.975069,Lille
29,0,17,2,0,1,8,50,4,0,0,4,3,3,153,292,50.65038584954963,2.9786198083003836,Lille_50.650386_2.978620,Lille
32,0,19,2,1,0,2,54,4,0,0,6,2,3,186,327,50.65038584954963,2.982170511067179,Lille_50.650386_2.982171,Lille
13,0,17,2,1,0,0,50,2,0,0,7,2,2,190,302,50.65038584954963,2.985721213833974,Lille_50.650386_2.985721,Lille
6,0,15,1,1,1,2,49,2,0,0,6,1,2,130,244,50.65038584954963,2.989271916600769,Lille_50.650386_2.989272,Lille
7,0,4,1,1,1,6,40,0,0,0,6,0,3,116,220,50.65038584954963,2.992822619367564,Lille_50.650386_2.992823,Lille
6,0,4,1,0,1,8,28,0,0,0,5,1,4,70,156,50.65038584954963,2.9963733221343594,Lille_50.650386_2.996373,Lille
13,0,6,0,1,1,11,23,1,0,0,4,1,5,62,165,50.65038584954963,2.9999240249011545,Lille_50.650386_2.999924,Lille
22,0,7,0,1,1,13,15,2,0,0,2,1,4,48,147,50.65038584954963,3.0034747276679497,Lille_50.650386_3.003475,Lille
29,0,9,1,2,0,12,38,0,0,1,7,5,6,149,345,50.65038584954963,3.060285971936672,Lille_50.650386_3.060286,Lille
31,0,9,1,4,0,16,28,0,0,1,12,7,4,164,338,50.65038584954963,3.063836674703467,Lille_50.650386_3.063837,Lille
26,0,7,4,3,0,5,28,0,0,0,9,10,11,163,312,50.65038584954963,3.085140891304238,Lille_50.650386_3.085141,Lille
11,0,4,3,2,0,8,32,0,0,0,9,5,9,125,250,50.65038584954963,3.088691594071033,Lille_50.650386_3.088692,Lille
15,0,2,1,2,0,10,36,0,0,0,9,3,10,89,210,50.65038584954963,3.0922422968378283,Lille_50.650386_3.092242,Lille
8,0,1,0,1,0,7,27,0,0,0,9,1,6,46,130,50.65038584954963,3.0957929996046234,Lille_50.650386_3.095793,Lille
11,0,0,0,0,0,6,23,0,0,0,7,1,3,28,103,50.65038584954963,3.0993437023714185,Lille_50.650386_3.099344,Lille
20,0,1,1,0,1,9,15,0,0,0,4,0,4,32,100,50.652638101801884,2.9715184027667934,Lille_50.652638_2.971518,Lille
27,0,4,2,0,1,9,22,0,0,0,4,1,3,72,168,50.652638101801884,2.9750691055335885,Lille_50.652638_2.975069,Lille
28,0,16,2,0,1,9,36,2,0,0,3,1,3,116,256,50.652638101801884,2.9786198083003836,Lille_50.652638_2.978620,Lille
31,0,18,2,0,0,3,41,2,0,0,5,1,3,150,296,50.652638101801884,2.982170511067179,Lille_50.652638_2.982171,Lille
11,0,17,1,0,0,0,49,2,0,0,6,1,2,156,294,50.652638101801884,2.985721213833974,Lille_50.652638_2.985721,Lille
4,0,15,0,0,0,0,48,2,0,0,6,1,3,128,256,50.652638101801884,2.989271916600769,Lille_50.652638_2.989272,Lille
5,0,3,0,0,0,2,39,0,0,0,6,0,4,88,182,50.652638101801884,2.992822619367564,Lille_50.652638_2.992823,Lille
2,0,0,0,0,0,3,28,0,0,0,5,0,5,41,113,50.652638101801884,2.9963733221343594,Lille_50.652638_2.996373,Lille
2,0,1,0,0,0,6,20,1,0,0,4,0,6,30,96,50.652638101801884,2.9999240249011545,Lille_50.652638_2.999924,Lille
35,0,10,4,4,0,5,28,0,0,0,7,13,9,151,305,50.652638101801884,3.085140891304238,Lille_50.652638_3.085141,Lille
18,0,5,3,3,0,10,32,0,0,0,6,8,10,119,248,50.652638101801884,3.088691594071033,Lille_50.652638_3.088692,Lille
19,0,2,1,0,1,9,15,0,0,0,4,0,3,31,97,50.65489035405414,2.9715184027667934,Lille_50.654890_2.971518,Lille
24,0,5,2,0,1,9,20,0,0,0,4,1,3,69,160,50.65489035405414,2.9750691055335885,Lille_50.654890_2.975069,Lille
25,0,16,2,0,1,9,33,2,0,0,3,1,3,108,242,50.65489035405414,2.9786198083003836,Lille_50.654890_2.978620,Lille
28,0,18,2,0,0,3,27,2,0,0,5,1,3,120,248,50.65489035405414,2.982170511067179,Lille_50.654890_2.982171,Lille
9,0,16,1,0,0,0,36,2,0,0,5,1,3,125,246,50.65489035405414,2.985721213833974,Lille_50.654890_2.985721,Lille
4,0,14,0,0,0,0,34,2,0,0,5,1,4,94,204,50.65489035405414,2.989271916600769,Lille_50.654890_2.989272,Lille
5,0,3,0,0,0,2,25,0,0,0,5,0,5,49,123,50.65489035405414,2.992822619367564,Lille_50.654890_2.992823,Lille
2,0,0,0,0,0,3,21,0,0,0,5,0,5,25,86,50.65489035405414,2.9963733221343594,Lille_50.654890_2.996373,Lille
34,0,11,3,4,0,10,38,0,0,0,6,12,16,128,298,50.65489035405414,3.085140891304238,Lille_50.654890_3.085141,Lille
16,0,5,2,2,0,11,39,0,0,0,5,8,14,115,247,50.65489035405414,3.088691594071033,Lille_50.654890_3.088692,Lille
1,0,1,0,0,0,4,9,0,0,0,2,0,3,13,38,50.657142606306394,2.9715184027667934,Lille_50.657143_2.971518,Lille
1,0,1,0,0,0,4,13,0,0,0,2,1,3,32,72,50.657142606306394,2.9750691055335885,Lille_50.657143_2.975069,Lille
2,0,4,0,0,0,4,25,2,0,0,2,1,3,70,144,50.657142606306394,2.9786198083003836,Lille_50.657143_2.978620,Lille
5,0,4,0,0,0,4,22,2,0,0,3,1,3,77,156,50.657142606306394,2.982170511067179,Lille_50.657143_2.982171,Lille
4,0,3,0,0,0,0,32,2,0,0,3,1,4,88,180,50.657142606306394,2.985721213833974,Lille_50.657143_2.985721,Lille
4,0,3,0,0,0,0,30,2,0,0,2,1,6,74,157,50.657142606306394,2.989271916600769,Lille_50.657143_2.989272,Lille
5,0,0,0,0,0,0,19,0,0,0,2,0,7,33,83,50.657142606306394,2.992822619367564,Lille_50.657143_2.992823,Lille
18,0,9,2,2,0,8,36,0,0,0,5,8,15,64,206,50.657142606306394,3.085140891304238,Lille_50.657143_3.085141,Lille
4,0,1,0,0,0,3,11,0,0,0,1,2,4,59,116,50.65939485855865,2.9786198083003836,Lille_50.659395_2.978620,Lille
1,0,1,0,0,0,3,4,0,0,0,2,1,4,65,117,50.65939485855865,2.982170511067179,Lille_50.659395_2.982171,Lille
0,0,0,0,0,0,0,5,0,0,0,2,1,3,69,125,50.65939485855865,2.985721213833974,Lille_50.659395_2.985721,Lille
