point_id,city,lat,lon,shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,walkability_score,hotels,attractions,museums,parks,business_centers,residential_buildings,total_pois,attractiveness_score,competition_score,accessibility_score,suitability_score,global_score
Strasbourg_48.545990_7.786843,Strasbourg,48.54598975405414,7.786842944447062,0,0,0,0,0,0,4,1,8,0,0,0,0,0,0,23,0.0,1.0,2.71,40.14,10.9625
Strasbourg_48.545990_7.790247,Strasbourg,48.54598975405414,7.790246594255581,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,19,0.0,1.0,1.56,39.91,10.6175
Strasbourg_48.545990_7.793650,Strasbourg,48.54598975405414,7.793650244064101,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,15,0.0,1.0,1.48,39.9,10.594999999999999
Strasbourg_48.545990_7.797054,Strasbourg,48.54598975405414,7.79705389387262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0,1.0,0.04,39.61,10.1625
Strasbourg_48.545990_7.800458,Strasbourg,48.54598975405414,7.80045754368114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0.0,1.0,0.08,39.62,10.174999999999999
Strasbourg_48.545990_7.803861,Strasbourg,48.54598975405414,7.803861193489659,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0.0,1.0,0.08,39.62,10.174999999999999
Strasbourg_48.548242_7.739192,Strasbourg,48.5482420063064,7.739191847127789,15,0,2,0,1,0,16,30,73,1,0,0,1,10,3,217,3.52,1.0,14.63,44.34,15.8725
Strasbourg_48.548242_7.742595,Strasbourg,48.5482420063064,7.742595496936309,17,0,3,1,1,0,15,32,106,0,0,0,1,10,4,251,4.23,1.0,15.63,44.73,16.3975
Strasbourg_48.548242_7.745999,Strasbourg,48.5482420063064,7.745999146744828,17,0,5,2,1,0,15,28,124,0,0,0,6,3,4,265,5.91,1.0,16.08,44.18,16.7925
Strasbourg_48.548242_7.749403,Strasbourg,48.5482420063064,7.749402796553348,9,0,3,2,3,0,12,40,165,0,0,0,8,4,3,301,8.25,1.0,17.06,44.07,17.595
Strasbourg_48.548242_7.752806,Strasbourg,48.5482420063064,7.752806446361867,9,0,3,2,2,0,19,51,253,0,0,0,10,2,8,431,8.01,1.0,25.69,46.1,20.200000000000003
Strasbourg_48.548242_7.756210,Strasbourg,48.5482420063064,7.756210096170387,8,0,2,1,2,0,18,44,250,0,0,0,13,2,8,423,8.55,1.0,24.43,45.78,19.94
Strasbourg_48.548242_7.759614,Strasbourg,48.5482420063064,7.759613745978906,2,0,1,0,3,0,19,43,320,0,0,0,9,2,8,484,6.67,1.0,27.91,46.26,20.46
Strasbourg_48.548242_7.763017,Strasbourg,48.5482420063064,7.763017395787426,4,0,1,0,2,0,22,35,326,0,0,0,9,0,10,487,5.54,1.0,29.24,46.59,20.5925
Strasbourg_48.548242_7.766421,Strasbourg,48.5482420063064,7.766421045595945,4,0,2,0,2,0,20,18,256,0,0,0,10,0,4,382,6.08,1.0,23.77,44.93,18.945
Strasbourg_48.548242_7.769825,Strasbourg,48.5482420063064,7.769824695404464,4,0,2,0,2,0,19,15,214,0,0,0,7,0,4,322,4.74,1.0,21.17,44.41,17.83
Strasbourg_48.548242_7.773228,Strasbourg,48.5482420063064,7.773228345212984,4,0,1,0,1,0,12,13,127,0,0,0,6,0,3,201,3.48,1.0,13.3,42.71,15.1225
Strasbourg_48.548242_7.776632,Strasbourg,48.5482420063064,7.776631995021503,1,0,1,0,0,0,8,4,42,0,0,0,4,0,3,82,1.88,1.0,6.68,41.29,12.712499999999999
Strasbourg_48.548242_7.780036,Strasbourg,48.5482420063064,7.780035644830023,0,0,0,0,0,0,3,1,11,0,0,0,0,0,3,27,0.0,1.0,2.26,40.35,10.9025
Strasbourg_48.548242_7.783439,Strasbourg,48.5482420063064,7.7834392946385424,0,0,0,0,0,0,4,1,9,0,0,0,0,0,0,24,0.0,1.0,2.75,40.15,10.975
Strasbourg_48.548242_7.786843,Strasbourg,48.5482420063064,7.786842944447062,0,0,0,0,0,0,4,1,8,0,0,0,0,0,0,23,0.0,1.0,2.71,40.14,10.9625
Strasbourg_48.548242_7.790247,Strasbourg,48.5482420063064,7.790246594255581,0,0,0,0,0,0,2,1,9,0,0,0,0,0,0,20,0.0,1.0,1.61,39.92,10.6325
Strasbourg_48.548242_7.793650,Strasbourg,48.5482420063064,7.793650244064101,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,16,0.0,1.0,1.53,39.91,10.61
Strasbourg_48.548242_7.797054,Strasbourg,48.5482420063064,7.79705389387262,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0.0,1.0,0.09,39.62,10.1775
Strasbourg_48.548242_7.800458,Strasbourg,48.5482420063064,7.80045754368114,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0.0,1.0,0.12,39.62,10.184999999999999
Strasbourg_48.548242_7.803861,Strasbourg,48.5482420063064,7.803861193489659,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0.0,1.0,0.08,39.62,10.174999999999999
Strasbourg_48.550494_7.735788,Strasbourg,48.55049425855865,7.73578819731927,8,0,1,0,0,0,12,33,85,1,0,0,1,8,4,206,2.3,1.0,13.1,43.68,15.02
Strasbourg_48.550494_7.739192,Strasbourg,48.55049425855865,7.739191847127789,10,0,1,1,1,0,16,37,87,1,0,0,1,12,3,243,4.56,1.0,15.79,44.58,16.482499999999998
Strasbourg_48.550494_7.742595,Strasbourg,48.55049425855865,7.742595496936309,12,0,2,2,1,0,16,39,98,0,0,0,1,12,4,259,5.27,1.0,16.41,44.9,16.895
Strasbourg_48.550494_7.745999,Strasbourg,48.55049425855865,7.745999146744828,14,0,3,3,1,0,22,34,120,0,0,0,7,5,4,299,7.3,1.0,20.38,45.09,18.442500000000003
Strasbourg_48.550494_7.749403,Strasbourg,48.55049425855865,7.749402796553348,9,0,3,3,3,0,18,34,147,0,0,0,9,6,3,308,9.83,1.0,19.25,44.71,18.697499999999998
Strasbourg_48.550494_7.752806,Strasbourg,48.55049425855865,7.752806446361867,7,0,3,2,2,0,23,42,206,0,0,0,11,2,3,384,8.46,1.0,25.25,45.45,20.04
Strasbourg_48.550494_7.756210,Strasbourg,48.55049425855865,7.756210096170387,6,0,2,1,2,0,21,35,222,0,0,0,13,2,4,395,8.55,1.0,24.24,45.29,19.77
Strasbourg_48.550494_7.759614,Strasbourg,48.55049425855865,7.759613745978906,1,0,1,0,3,0,22,30,292,0,0,0,9,2,4,456,6.67,1.0,27.4,45.74,20.2025
Strasbourg_48.550494_7.763017,Strasbourg,48.55049425855865,7.763017395787426,7,0,2,0,1,0,26,27,307,0,0,0,11,0,6,483,5.81,1.0,30.08,46.49,20.845
Strasbourg_48.550494_7.766421,Strasbourg,48.55049425855865,7.766421045595945,6,0,2,0,1,0,19,14,264,0,0,0,9,0,5,391,4.92,1.0,23.22,44.98,18.53
Strasbourg_48.550494_7.769825,Strasbourg,48.55049425855865,7.769824695404464,6,0,2,0,1,0,17,11,205,0,0,0,7,0,5,308,4.02,1.0,19.32,44.2,17.135
Strasbourg_48.550494_7.773228,Strasbourg,48.55049425855865,7.773228345212984,4,0,0,0,0,0,10,10,116,0,0,0,5,0,2,178,2.23,1.0,11.45,42.21,14.2225
Strasbourg_48.550494_7.776632,Strasbourg,48.55049425855865,7.776631995021503,0,0,0,0,0,0,2,4,35,0,0,0,2,0,2,53,0.89,1.0,2.95,40.39,11.307500000000001
Strasbourg_48.550494_7.780036,Strasbourg,48.55049425855865,7.780035644830023,0,0,0,0,0,0,0,3,12,0,0,0,0,0,2,21,0.0,1.0,0.75,39.95,10.425
Strasbourg_48.550494_7.783439,Strasbourg,48.55049425855865,7.7834392946385424,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,9,0.0,1.0,0.32,39.66,10.245
Strasbourg_48.550494_7.786843,Strasbourg,48.55049425855865,7.786842944447062,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,8,0.0,1.0,0.28,39.66,10.235
Strasbourg_48.550494_7.790247,Strasbourg,48.55049425855865,7.790246594255581,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,9,0.0,1.0,0.32,39.66,10.245
Strasbourg_48.550494_7.793650,Strasbourg,48.55049425855865,7.793650244064101,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0.0,1.0,0.09,39.62,10.1775
Strasbourg_48.550494_7.797054,Strasbourg,48.55049425855865,7.79705389387262,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0.0,1.0,0.09,39.62,10.1775
Strasbourg_48.550494_7.800458,Strasbourg,48.55049425855865,7.80045754368114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.0,1.0,0.04,39.61,10.1625
Strasbourg_48.550494_7.803861,Strasbourg,48.55049425855865,7.803861193489659,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0.0,1.0,0.08,39.62,10.174999999999999
Strasbourg_48.552747_7.732385,Strasbourg,48.552746510810906,7.73238454751075,5,0,3,0,0,0,6,22,51,0,0,0,1,6,3,112,1.97,1.0,7.35,42.21,13.1325
Strasbourg_48.552747_7.735788,Strasbourg,48.552746510810906,7.73578819731927,8,0,4,0,0,0,14,31,77,0,0,0,1,7,4,194,2.27,1.0,13.74,43.81,15.205000000000002
Strasbourg_48.552747_7.739192,Strasbourg,48.552746510810906,7.739191847127789,10,0,4,1,1,0,18,35,81,1,0,0,1,11,3,234,4.63,1.0,16.52,44.72,16.7175
Strasbourg_48.552747_7.742595,Strasbourg,48.552746510810906,7.742595496936309,11,0,5,3,2,0,14,40,84,1,0,0,1,14,4,242,7.48,1.0,14.75,44.82,17.0125
Strasbourg_48.552747_7.745999,Strasbourg,48.552746510810906,7.745999146744828,14,0,5,4,2,0,18,33,91,1,0,0,7,9,4,266,9.84,1.0,16.78,44.83,18.1125
Strasbourg_48.552747_7.749403,Strasbourg,48.552746510810906,7.749402796553348,12,0,4,4,3,0,14,33,120,1,0,0,9,10,3,277,11.56,1.0,15.73,44.52,18.2025
Strasbourg_48.552747_7.752806,Strasbourg,48.552746510810906,7.752806446361867,9,0,4,3,2,0,15,36,162,0,0,0,11,6,3,314,10.1,1.0,18.33,44.56,18.497500000000002
Strasbourg_48.552747_7.756210,Strasbourg,48.552746510810906,7.756210096170387,6,0,2,1,1,0,15,28,186,0,0,0,13,3,3,339,8.04,1.0,18.72,44.18,17.985
Strasbourg_48.552747_7.759614,Strasbourg,48.552746510810906,7.759613745978906,2,0,1,0,3,0,18,27,260,0,0,0,9,2,4,413,6.67,1.0,23.51,44.99,19.0425
Strasbourg_48.552747_7.763017,Strasbourg,48.552746510810906,7.763017395787426,8,0,2,0,2,0,21,24,251,0,0,0,10,1,6,410,6.28,1.0,24.6,45.52,19.35
Strasbourg_48.552747_7.766421,Strasbourg,48.552746510810906,7.766421045595945,8,0,2,0,2,0,16,18,227,0,0,0,9,1,5,356,5.84,1.0,20.24,44.55,17.9075
Strasbourg_48.552747_7.769825,Strasbourg,48.552746510810906,7.769824695404464,8,0,2,0,2,0,14,15,166,0,0,0,7,1,5,265,4.95,1.0,16.26,43.75,16.490000000000002
Strasbourg_48.552747_7.773228,Strasbourg,48.552746510810906,7.773228345212984,4,0,0,0,0,0,7,10,84,0,0,0,5,1,3,134,2.44,1.0,8.37,41.79,13.399999999999999
Strasbourg_48.552747_7.776632,Strasbourg,48.552746510810906,7.776631995021503,0,0,0,0,0,0,0,7,30,0,0,0,2,0,3,44,0.89,1.0,1.83,40.26,10.995
Strasbourg_48.552747_7.780036,Strasbourg,48.552746510810906,7.780035644830023,0,0,0,0,0,0,0,4,8,0,0,0,0,0,3,16,0.0,1.0,0.66,40.03,10.4225
Strasbourg_48.552747_7.783439,Strasbourg,48.552746510810906,7.7834392946385424,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,8,0.0,1.0,0.4,39.78,10.295
Strasbourg_48.552747_7.786843,Strasbourg,48.552746510810906,7.786842944447062,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,8,0.0,1.0,0.4,39.78,10.295
Strasbourg_48.552747_7.790247,Strasbourg,48.552746510810906,7.790246594255581,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,5,0.0,1.0,0.28,39.66,10.235
Strasbourg_48.552747_7.793650,Strasbourg,48.552746510810906,7.793650244064101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0.0,1.0,0.04,39.61,10.1625
Strasbourg_48.552747_7.797054,Strasbourg,48.552746510810906,7.79705389387262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0.0,1.0,0.04,39.61,10.1625
Strasbourg_48.552747_7.800458,Strasbourg,48.552746510810906,7.80045754368114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0.0,1.0,0.04,39.61,10.1625
Strasbourg_48.552747_7.803861,Strasbourg,48.552746510810906,7.803861193489659,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0.0,1.0,0.08,39.62,10.174999999999999
Strasbourg_48.554999_7.732385,Strasbourg,48.55499876306316,7.73238454751075,9,0,5,0,0,0,4,22,49,0,0,0,0,1,2,99,0.67,1.0,6.12,41.55,12.334999999999999
Strasbourg_48.554999_7.735788,Strasbourg,48.55499876306316,7.73578819731927,12,0,6,0,0,0,6,29,50,0,0,0,1,3,4,129,1.62,1.0,7.86,42.42,13.225000000000001
Strasbourg_48.554999_7.739192,Strasbourg,48.55499876306316,7.739191847127789,14,0,6,1,1,0,10,33,54,1,0,0,1,10,3,172,4.6,1.0,10.63,43.63,14.965
Strasbourg_48.554999_7.742595,Strasbourg,48.55499876306316,7.742595496936309,13,0,7,3,2,0,11,33,49,1,0,0,1,15,4,190,7.88,1.0,10.99,44.29,16.04
Strasbourg_48.554999_7.745999,Strasbourg,48.55499876306316,7.745999146744828,17,0,6,3,2,0,14,23,50,1,0,0,5,16,4,208,9.78,1.0,11.96,44.68,16.855
Strasbourg_48.554999_7.749403,Strasbourg,48.55499876306316,7.749402796553348,15,0,5,3,2,0,14,19,100,1,0,0,7,14,3,263,10.16,1.0,13.77,44.65,17.395
Strasbourg_48.554999_7.752806,Strasbourg,48.55499876306316,7.752806446361867,12,0,5,2,1,0,13,18,149,0,0,0,9,7,3,296,8.08,1.0,15.21,44.15,17.11
Strasbourg_48.554999_7.756210,Strasbourg,48.55499876306316,7.756210096170387,6,0,3,0,0,0,9,16,195,0,0,0,10,2,5,331,5.16,1.0,14.72,43.51,16.0975
Strasbourg_48.554999_7.759614,Strasbourg,48.55499876306316,7.759613745978906,2,0,1,1,1,0,13,17,282,0,0,0,8,0,6,426,5.09,1.0,20.79,44.44,17.83
Strasbourg_48.554999_7.763017,Strasbourg,48.55499876306316,7.763017395787426,8,0,2,1,1,0,16,18,269,0,0,0,9,1,7,420,5.84,1.0,22.03,45.11,18.495
Strasbourg_48.554999_7.766421,Strasbourg,48.55499876306316,7.766421045595945,9,0,2,1,1,0,13,17,242,0,0,0,7,2,6,376,5.15,1.0,19.09,44.55,17.447499999999998
Strasbourg_48.554999_7.769825,Strasbourg,48.55499876306316,7.769824695404464,9,0,2,1,1,0,11,14,164,0,0,0,6,2,6,266,4.71,1.0,14.39,43.61,15.9275
Strasbourg_48.554999_7.773228,Strasbourg,48.55499876306316,7.773228345212984,5,0,0,0,0,0,5,8,70,0,0,0,4,2,5,124,2.2,1.0,6.48,41.74,12.855
Strasbourg_48.554999_7.776632,Strasbourg,48.55499876306316,7.776631995021503,1,0,0,0,0,0,0,4,26,0,0,0,1,1,3,46,0.65,1.0,1.43,40.31,10.8475
Strasbourg_48.554999_7.780036,Strasbourg,48.55499876306316,7.780035644830023,0,0,0,0,0,0,0,3,13,0,0,0,4,0,3,30,1.79,1.0,0.79,40.06,10.91
Strasbourg_48.554999_7.783439,Strasbourg,48.55499876306316,7.7834392946385424,0,0,0,0,0,0,0,3,7,0,0,0,4,0,1,20,1.79,1.0,0.54,39.81,10.785
Strasbourg_48.554999_7.786843,Strasbourg,48.55499876306316,7.786842944447062,0,0,0,0,0,0,0,3,8,0,0,0,4,0,1,20,1.79,1.0,0.58,39.82,10.7975
Strasbourg_48.554999_7.790247,Strasbourg,48.55499876306316,7.790246594255581,0,0,0,0,0,0,0,2,7,0,0,0,4,0,1,15,1.79,1.0,0.46,39.79,10.76
Strasbourg_48.554999_7.793650,Strasbourg,48.55499876306316,7.793650244064101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0.0,1.0,0.04,39.71,10.1875
Strasbourg_48.554999_7.797054,Strasbourg,48.55499876306316,7.79705389387262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0.0,1.0,0.04,39.61,10.1625
Strasbourg_48.554999_7.800458,Strasbourg,48.55499876306316,7.80045754368114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0.0,1.0,0.04,39.61,10.1625
Strasbourg_48.554999_7.803861,Strasbourg,48.55499876306316,7.803861193489659,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,16,0.0,1.0,0.2,39.74,10.235000000000001
Strasbourg_48.557251_7.732385,Strasbourg,48.557251015315416,7.73238454751075,8,0,5,0,0,0,2,2,33,0,0,0,1,0,2,56,0.91,1.0,2.71,40.74,11.34
Strasbourg_48.557251_7.735788,Strasbourg,48.557251015315416,7.73578819731927,12,0,6,0,0,0,4,9,32,0,0,0,0,1,3,80,0.76,1.0,4.36,41.42,11.885
Strasbourg_48.557251_7.739192,Strasbourg,48.557251015315416,7.739191847127789,13,0,7,1,0,0,10,12,35,2,0,0,0,8,1,128,3.21,1.0,8.16,42.74,13.7775
Strasbourg_48.557251_7.742595,Strasbourg,48.557251015315416,7.742595496936309,11,0,7,3,1,0,13,19,23,2,0,0,0,13,1,152,6.39,1.0,9.92,43.52,15.2075
Strasbourg_48.557251_7.745999,Strasbourg,48.557251015315416,7.745999146744828,13,0,7,3,1,0,13,21,35,2,0,0,1,16,1,186,7.46,1.0,10.59,44.02,15.767500000000002
Strasbourg_48.557251_7.749403,Strasbourg,48.557251015315416,7.749402796553348,10,0,6,3,1,0,13,15,83,2,0,0,3,15,1,237,8.06,1.0,12.16,44.11,16.3325
Strasbourg_48.557251_7.752806,Strasbourg,48.557251015315416,7.752806446361867,8,0,5,2,1,0,10,13,147,0,0,0,4,8,2,279,6.05,1.0,13.01,43.59,15.912500000000001
Strasbourg_48.557251_7.756210,Strasbourg,48.557251015315416,7.756210096170387,5,0,4,0,0,0,7,14,254,0,0,0,6,3,3,406,3.67,1.0,15.93,43.66,16.064999999999998
Strasbourg_48.557251_7.759614,Strasbourg,48.557251015315416,7.759613745978906,14,0,7,1,1,0,13,15,339,0,0,0,6,1,4,522,4.96,1.0,23.07,45.35,18.595
Strasbourg_48.557251_7.763017,Strasbourg,48.557251015315416,7.763017395787426,21,0,8,1,1,0,14,18,327,0,0,0,6,3,5,519,5.47,1.0,23.36,45.95,18.945
Strasbourg_48.557251_7.766421,Strasbourg,48.557251015315416,7.766421045595945,22,0,8,1,1,0,11,18,299,0,0,0,6,4,5,481,5.67,1.0,20.46,45.5,18.1575
Strasbourg_48.557251_7.769825,Strasbourg,48.557251015315416,7.769824695404464,20,0,8,1,1,0,9,13,191,0,0,0,3,4,5,312,4.34,1.0,14.31,44.21,15.965
Strasbourg_48.557251_7.773228,Strasbourg,48.557251015315416,7.773228345212984,6,0,0,0,0,0,3,6,105,0,0,0,2,3,5,159,1.52,1.0,6.66,41.91,12.772499999999999
Strasbourg_48.557251_7.776632,Strasbourg,48.557251015315416,7.776631995021503,1,0,0,0,0,0,2,4,67,0,0,0,1,1,4,104,0.65,1.0,4.32,40.99,11.74
Strasbourg_48.557251_7.780036,Strasbourg,48.557251015315416,7.780035644830023,0,0,0,0,0,0,6,3,64,0,0,0,7,0,4,107,3.12,1.0,6.39,41.27,12.945
Strasbourg_48.557251_7.783439,Strasbourg,48.557251015315416,7.7834392946385424,1,0,0,0,0,0,6,3,38,0,0,0,9,0,1,77,4.02,1.0,5.29,40.79,12.774999999999999
Strasbourg_48.557251_7.786843,Strasbourg,48.557251015315416,7.786842944447062,1,0,0,0,0,0,6,3,25,0,0,0,9,0,1,61,4.02,1.0,4.73,40.68,12.6075
Strasbourg_48.557251_7.790247,Strasbourg,48.557251015315416,7.790246594255581,1,0,0,0,0,0,4,2,19,0,0,0,9,0,1,44,4.02,1.0,3.25,40.38,12.162500000000001
Strasbourg_48.557251_7.793650,Strasbourg,48.557251015315416,7.793650244064101,1,0,0,0,0,0,0,0,7,0,0,0,4,0,1,19,1.79,1.0,0.3,39.79,10.719999999999999
Strasbourg_48.557251_7.797054,Strasbourg,48.557251015315416,7.79705389387262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0.0,1.0,0.04,39.61,10.1625
Strasbourg_48.557251_7.800458,Strasbourg,48.557251015315416,7.80045754368114,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,12,0.45,1.0,0.21,39.64,10.325
Strasbourg_48.557251_7.803861,Strasbourg,48.557251015315416,7.803861193489659,0,0,1,0,0,0,0,2,7,0,0,0,1,0,1,26,0.54,1.0,0.46,39.82,10.455
Strasbourg_48.559503_7.708559,Strasbourg,48.55950326756767,7.708558998851114,7,0,0,0,1,0,6,0,102,0,0,0,1,1,11,194,1.37,1.0,7.78,42.56,13.1775
Strasbourg_48.559503_7.711963,Strasbourg,48.55950326756767,7.711962648659633,7,0,0,0,1,0,6,0,103,0,0,0,1,1,11,214,1.37,1.0,7.82,42.57,13.190000000000001
Strasbourg_48.559503_7.715366,Strasbourg,48.55950326756767,7.715366298468153,6,0,0,0,1,0,6,0,81,0,0,0,2,1,11,178,1.82,1.0,6.88,42.35,13.0125
Strasbourg_48.559503_7.732385,Strasbourg,48.55950326756767,7.73238454751075,12,0,4,0,0,0,3,3,24,0,0,0,1,0,1,53,0.81,1.0,2.98,40.79,11.395
Strasbourg_48.559503_7.735788,Strasbourg,48.55950326756767,7.73578819731927,14,0,5,0,0,0,5,11,21,0,0,0,0,1,1,67,0.67,1.0,4.63,41.31,11.9025
Strasbourg_48.559503_7.739192,Strasbourg,48.55950326756767,7.739191847127789,14,0,6,0,0,0,6,13,17,2,0,0,1,6,1,80,2.43,1.0,5.18,41.94,12.6375
Strasbourg_48.559503_7.742595,Strasbourg,48.55950326756767,7.742595496936309,12,0,6,2,1,0,8,20,28,2,0,0,1,11,1,124,5.61,1.0,7.35,42.81,14.1925
Strasbourg_48.559503_7.745999,Strasbourg,48.55950326756767,7.745999146744828,10,0,8,2,1,1,10,23,64,2,0,0,1,14,2,208,6.42,1.0,50.27,51.79,27.37
Strasbourg_48.559503_7.749403,Strasbourg,48.55950326756767,7.749402796553348,9,0,7,2,1,1,8,16,115,2,0,0,3,13,2,259,7.02,1.0,50.74,51.72,27.62
Strasbourg_48.559503_7.752806,Strasbourg,48.55950326756767,7.752806446361867,10,0,6,2,1,1,6,18,207,0,0,0,4,8,2,354,6.15,1.0,53.68,51.82,28.1625
Strasbourg_48.559503_7.756210,Strasbourg,48.55950326756767,7.756210096170387,9,0,10,0,0,1,4,26,349,0,0,0,5,4,2,527,3.98,1.0,59.22,52.62,29.205
Strasbourg_48.559503_7.759614,Strasbourg,48.55950326756767,7.759613745978906,20,0,12,1,1,0,6,28,417,0,0,0,6,3,4,600,5.83,1.0,23.42,45.96,19.052500000000002
Strasbourg_48.559503_7.763017,Strasbourg,48.55950326756767,7.763017395787426,23,0,12,1,2,0,7,33,402,0,0,0,5,5,4,592,6.52,1.0,23.75,46.32,19.3975
Strasbourg_48.559503_7.766421,Strasbourg,48.55950326756767,7.766421045595945,23,0,12,1,2,0,7,29,336,0,0,0,6,6,5,523,7.17,1.0,20.62,45.89,18.67
Strasbourg_48.559503_7.769825,Strasbourg,48.55950326756767,7.769824695404464,19,0,7,1,2,0,7,19,207,0,0,0,3,5,5,332,5.17,1.0,14.33,44.25,16.1875
Strasbourg_48.559503_7.773228,Strasbourg,48.55950326756767,7.773228345212984,5,0,1,0,1,0,3,8,133,0,0,0,2,3,6,197,2.32,1.0,8.02,42.28,13.405000000000001
Strasbourg_48.559503_7.776632,Strasbourg,48.55950326756767,7.776631995021503,1,0,1,0,0,0,4,5,93,0,0,0,2,1,5,148,1.19,1.0,6.65,41.59,12.607500000000002
Strasbourg_48.559503_7.780036,Strasbourg,48.55950326756767,7.780035644830023,0,0,2,0,0,0,8,3,100,0,0,0,7,1,5,160,3.52,1.0,9.07,42.07,13.915
Strasbourg_48.559503_7.783439,Strasbourg,48.55950326756767,7.7834392946385424,1,0,2,0,0,0,6,3,61,0,0,0,10,1,3,112,4.86,1.0,6.27,41.34,13.3675
Strasbourg_48.559503_7.786843,Strasbourg,48.55950326756767,7.786842944447062,1,0,1,0,0,0,6,3,27,0,0,0,9,1,2,71,4.32,1.0,4.82,40.92,12.765
Strasbourg_48.559503_7.790247,Strasbourg,48.55950326756767,7.790246594255581,1,0,1,0,0,0,4,3,20,0,0,0,9,1,1,50,4.32,1.0,3.38,40.54,12.309999999999999
Strasbourg_48.559503_7.793650,Strasbourg,48.55950326756767,7.793650244064101,1,0,0,0,0,0,0,2,8,0,0,0,4,0,1,19,1.79,1.0,0.5,39.83,10.78
Strasbourg_48.559503_7.797054,Strasbourg,48.55950326756767,7.79705389387262,0,0,0,0,0,0,0,2,5,0,0,0,1,0,0,12,0.45,1.0,0.37,39.67,10.3725
Strasbourg_48.559503_7.800458,Strasbourg,48.55950326756767,7.80045754368114,0,0,0,0,0,0,0,2,9,0,0,1,2,0,0,18,0.98,1.0,0.54,39.71,10.557500000000001
Strasbourg_48.559503_7.803861,Strasbourg,48.55950326756767,7.803861193489659,1,0,1,0,0,0,1,4,11,0,0,1,2,0,1,31,1.08,1.0,1.36,40.03,10.8675
Strasbourg_48.561756_7.694944,Strasbourg,48.561755519819926,7.694944399617036,14,0,6,0,1,0,21,12,82,3,0,0,4,6,5,215,4.58,1.0,16.45,44.59,16.655
Strasbourg_48.561756_7.698348,Strasbourg,48.561755519819926,7.698348049425555,13,0,7,0,1,0,17,11,64,3,0,0,3,2,5,181,3.39,1.0,13.31,43.57,15.3175
Strasbourg_48.561756_7.701752,Strasbourg,48.561755519819926,7.701751699234075,12,0,8,0,1,0,16,3,48,1,0,0,5,1,6,150,3.98,1.0,11.43,43.19,14.899999999999999
Strasbourg_48.561756_7.705155,Strasbourg,48.561755519819926,7.705155349042594,14,0,6,0,2,0,16,0,62,0,0,0,5,2,9,177,4.63,1.0,11.78,43.66,15.267499999999998
Strasbourg_48.561756_7.708559,Strasbourg,48.561755519819926,7.708558998851114,11,0,5,0,2,0,12,0,78,0,0,0,3,2,10,183,3.64,1.0,10.18,43.32,14.535
Strasbourg_48.561756_7.711963,Strasbourg,48.561755519819926,7.711962648659633,9,0,4,0,2,0,10,1,94,0,0,0,3,2,10,201,3.55,1.0,9.8,43.15,14.375
Strasbourg_48.561756_7.725577,Strasbourg,48.561755519819926,7.725577247893711,0,0,0,0,0,0,7,2,39,0,0,0,4,0,3,87,1.79,1.0,5.82,41.06,12.4175
Strasbourg_48.561756_7.728981,Strasbourg,48.561755519819926,7.728980897702231,5,0,0,0,0,0,3,4,21,0,0,0,2,0,2,50,0.89,1.0,2.93,40.54,11.34
Strasbourg_48.561756_7.732385,Strasbourg,48.561755519819926,7.73238454751075,10,0,2,0,0,0,5,7,26,0,0,0,2,0,2,69,1.08,1.0,4.52,41.07,11.9175
Strasbourg_48.561756_7.735788,Strasbourg,48.561755519819926,7.73578819731927,12,0,2,0,0,0,5,16,24,0,0,0,0,1,2,77,0.39,1.0,5.15,41.36,11.975
