point_id,city,lat,lon,shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,walkability_score,hotels,attractions,museums,parks,business_centers,residential_buildings,total_pois,attractiveness_score,competition_score,accessibility_score,suitability_score
Toulouse_43.548463_1.434305,Toulouse,43.54846266576581,1.4343049824515488,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,13,0.07,1.0,0.12,39.83
Toulouse_43.548463_1.437415,Toulouse,43.54846266576581,1.4374151262460506,0,0,1,0,0,0,0,1,1,0,0,0,1,0,6,19,2.34,1.0,0.12,39.93
Toulouse_43.548463_1.440525,Toulouse,43.54846266576581,1.4405252700405524,0,0,1,0,0,0,0,0,1,0,0,0,1,0,6,22,2.34,1.0,0.03,39.91
Toulouse_43.548463_1.443635,Toulouse,43.54846266576581,1.4436354138350542,0,0,1,0,0,0,0,0,4,0,0,0,2,0,6,38,4.61,1.0,0.12,39.93
Toulouse_43.548463_1.446746,Toulouse,43.54846266576581,1.446745557629556,0,0,0,0,0,0,0,4,19,0,0,0,2,0,4,83,4.55,1.0,0.94,39.98
Toulouse_43.548463_1.449856,Toulouse,43.54846266576581,1.4498557014240578,7,0,0,0,1,0,5,10,36,0,0,0,2,0,1,145,5.03,1.0,4.14,40.59
Toulouse_43.548463_1.452966,Toulouse,43.54846266576581,1.4529658452185596,9,0,1,0,1,0,11,15,57,0,0,0,4,2,6,232,9.84,1.0,7.78,41.71
Toulouse_43.548463_1.456076,Toulouse,43.54846266576581,1.4560759890130617,9,0,1,0,1,0,11,15,58,0,0,0,4,2,7,244,9.84,1.0,7.81,41.76
Toulouse_43.548463_1.459186,Toulouse,43.54846266576581,1.4591861328075633,10,0,1,0,1,0,14,12,48,0,0,0,4,2,8,217,9.84,1.0,8.51,41.96
Toulouse_43.550715_1.372102,Toulouse,43.55071491801806,1.3721021065615129,6,0,2,0,0,0,4,4,25,0,0,0,1,1,2,94,2.51,1.0,2.83,40.44
Toulouse_43.550715_1.375212,Toulouse,43.55071491801806,1.3752122503560145,3,0,1,0,0,0,6,3,21,0,0,0,0,0,1,107,0.07,1.0,3.47,40.41
