point_id,city,lat,lon,shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,walkability_score,hotels,attractions,museums,parks,business_centers,residential_buildings,total_pois,attractiveness_score,competition_score,accessibility_score,suitability_score
Paris_48.853864_2.347361,Paris,48.85386378828836,2.347361245039819,527,12,284,15,11,6,55,16,2084,41,15,6,14,53,4,3404,42.92,22.7,61.06,58.28
Paris_48.853864_2.350785,Paris,48.85386378828836,2.350784557402036,612,12,283,11,10,6,50,17,2161,42,15,9,14,56,6,3559,41.36,24.45,60.78,59.05
Paris_48.853864_2.354208,Paris,48.85386378828836,2.354207869764253,682,16,213,11,12,5,41,19,2092,26,14,9,18,64,7,3479,42.09,29.84,54.53,56.14
Paris_48.853864_2.357631,Paris,48.85386378828836,2.3576311821264704,761,23,211,10,11,4,28,19,1977,32,9,13,29,70,7,3431,50.2,38.37,46.49,52.6
Paris_48.853864_2.361054,Paris,48.85386378828836,2.3610544944886875,831,24,217,16,12,3,30,10,1929,37,8,14,28,71,12,3471,52.95,40.8,42.81,52.34
Paris_48.853864_2.364478,Paris,48.85386378828836,2.3644778068509047,740,21,207,18,13,5,36,6,1834,28,8,11,28,82,11,3279,54.46,35.96,49.1,54.61
Paris_48.853864_2.367901,Paris,48.85386378828836,2.367901119213122,680,22,240,16,12,4,35,11,1595,35,3,9,19,97,7,3003,49.88,35.71,42.95,53.69
Paris_48.853864_2.371324,Paris,48.85386378828836,2.371324431575339,698,28,250,15,17,4,36,24,1384,30,4,2,8,101,8,2793,43.85,42.0,41.23,51.52
Paris_48.853864_2.374748,Paris,48.85386378828836,2.374747743937556,726,25,307,17,16,5,39,26,1309,34,3,1,11,105,1,2796,49.62,39.62,44.25,54.17
Paris_48.853864_2.378171,Paris,48.85386378828836,2.3781710562997733,754,21,318,16,18,3,37,28,1203,32,1,0,11,100,1,2675,49.72,36.25,36.31,54.22
Paris_48.853864_2.381594,Paris,48.85386378828836,2.3815943686619905,724,15,283,19,19,4,39,20,1197,28,2,0,14,88,1,2570,50.43,29.72,39.38,55.82
Paris_48.853864_2.385018,Paris,48.85386378828836,2.385017681024208,568,3,249,19,14,5,42,6,1088,24,1,0,14,92,0,2232,47.07,14.67,41.03,59.53
Paris_48.853864_2.388441,Paris,48.85386378828836,2.388440993386425,469,1,186,15,13,5,35,5,977,16,2,0,12,112,0,1946,42.7,10.66,37.67,59.19
Paris_48.853864_2.391864,Paris,48.85386378828836,2.391864305748642,391,1,161,14,9,5,24,4,973,13,2,0,8,103,0,1805,35.38,9.05,34.62,57.2
Paris_48.853864_2.395288,Paris,48.85386378828836,2.395287618110859,343,2,134,12,9,5,28,7,1036,14,1,0,10,93,3,1805,33.63,9.04,36.68,56.12
Paris_48.853864_2.398711,Paris,48.85386378828836,2.3987109304730763,306,1,125,11,9,3,22,7,1104,11,1,0,8,73,3,1787,28.86,7.3,29.81,53.65
Paris_48.853864_2.402134,Paris,48.85386378828836,2.4021342428352934,275,1,113,9,9,3,23,6,1127,9,2,0,10,43,3,1729,25.41,6.66,30.32,51.7
Paris_48.853864_2.405558,Paris,48.85386378828836,2.4055575551975106,208,2,78,7,10,3,36,4,1144,9,1,0,11,32,3,1647,22.81,6.26,33.89,50.45
Paris_48.853864_2.408981,Paris,48.85386378828836,2.408980867559728,122,1,58,4,7,2,30,1,915,5,1,0,8,24,2,1278,16.12,3.5,26.07,47.92
Paris_48.853864_2.412404,Paris,48.85386378828836,2.412404179921945,84,3,43,3,6,2,33,4,703,7,1,0,8,16,2,1023,13.77,4.69,24.3,45.86
Paris_48.856116_2.227545,Paris,48.85611604054061,2.2275453123622184,9,0,12,0,1,0,10,14,56,0,1,0,2,3,3,153,2.82,1.0,4.2,41.09
Paris_48.856116_2.230969,Paris,48.85611604054061,2.230968624724436,0,0,1,0,0,0,3,9,43,0,1,0,2,1,3,74,1.68,1.0,1.88,40.21
Paris_48.856116_2.234392,Paris,48.85611604054061,2.2343919370866527,0,0,1,0,0,0,0,2,19,0,1,0,2,0,2,36,1.56,1.0,0.36,39.8
Paris_48.856116_2.237815,Paris,48.85611604054061,2.23781524944887,0,0,1,0,0,0,0,1,13,0,1,0,2,0,1,25,1.56,1.0,0.23,39.72
Paris_48.856116_2.241239,Paris,48.85611604054061,2.241238561811087,0,0,0,0,0,0,0,0,22,0,1,0,0,0,1,33,0.05,1.0,0.29,39.71
Paris_48.856116_2.244662,Paris,48.85611604054061,2.244661874173304,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,28,0.0,1.0,0.19,39.69
Paris_48.856116_2.248085,Paris,48.85611604054061,2.2480851865355214,0,0,0,0,0,0,0,2,22,0,0,0,1,0,1,45,0.74,1.0,0.4,39.74
Paris_48.856116_2.251508,Paris,48.85611604054061,2.2515084988977385,0,0,1,0,0,0,2,2,49,0,0,0,3,0,0,81,2.25,1.0,1.28,39.87
Paris_48.856116_2.254932,Paris,48.85611604054061,2.254931811259956,0,0,1,0,0,0,2,2,115,0,0,0,4,0,1,169,2.99,1.0,2.14,40.1
Paris_48.856116_2.258355,Paris,48.85611604054061,2.258355123622173,4,0,2,0,1,0,7,3,254,0,0,0,10,3,3,339,8.2,1.0,5.33,41.09
Paris_48.856116_2.261778,Paris,48.85611604054061,2.26177843598439,27,0,3,1,1,1,9,1,418,0,0,2,11,13,3,546,10.66,1.0,10.95,43.13
Paris_48.856116_2.265202,Paris,48.85611604054061,2.265201748346607,64,1,11,6,3,2,11,1,601,0,1,2,14,26,3,818,17.66,2.31,16.93,45.19
Paris_48.856116_2.268625,Paris,48.85611604054061,2.2686250607088243,116,3,28,10,6,4,19,2,848,0,1,2,13,45,2,1170,22.79,5.35,28.48,48.31
Paris_48.856116_2.272048,Paris,48.85611604054061,2.272048373071041,214,5,44,13,9,4,22,2,938,4,1,2,10,52,3,1386,24.78,9.34,30.45,49.23
Paris_48.856116_2.275472,Paris,48.85611604054061,2.2754716854332586,294,8,62,14,11,4,27,5,1024,7,1,1,9,52,5,1599,26.18,13.95,33.07,49.47
Paris_48.856116_2.278895,Paris,48.85611604054061,2.278894997795476,310,7,63,11,12,3,25,5,1035,11,1,3,6,46,7,1625,22.77,13.29,29.6,49.07
Paris_48.856116_2.282318,Paris,48.85611604054061,2.282318310157693,266,5,58,7,9,2,23,7,966,11,2,3,10,59,11,1536,24.18,10.41,25.21,49.57
Paris_48.856116_2.285742,Paris,48.85611604054061,2.28574162251991,174,3,53,7,7,4,22,11,941,10,6,4,10,54,11,1445,22.73,6.55,31.0,50.56
Paris_48.856116_2.289165,Paris,48.85611604054061,2.2891649348821272,100,0,48,5,6,3,27,11,956,7,11,3,11,48,8,1382,21.36,2.06,29.46,50.38
Paris_48.856116_2.292588,Paris,48.85611604054061,2.2925882472443444,64,0,49,6,5,3,33,18,1016,4,11,2,10,45,8,1401,20.13,1.32,32.24,50.55
Paris_48.856116_2.296012,Paris,48.85611604054061,2.2960115596065616,77,1,66,7,8,2,33,36,1006,5,11,2,5,22,3,1396,16.23,2.57,30.07,48.49
Paris_48.856116_2.299435,Paris,48.85611604054061,2.2994348719687787,135,1,87,10,9,1,36,36,1012,18,9,1,3,35,1,1488,19.33,3.77,27.87,49.35
Paris_48.856116_2.302858,Paris,48.85611604054061,2.302858184330996,171,3,101,12,14,1,34,35,962,34,3,1,2,38,0,1477,22.91,6.48,26.63,48.87
Paris_48.856116_2.306281,Paris,48.85611604054061,2.306281496693213,162,3,106,9,12,2,30,35,893,36,6,2,6,39,0,1418,24.42,6.3,27.75,49.16
Paris_48.856116_2.309705,Paris,48.85611604054061,2.30970480905543,145,2,81,9,8,4,29,19,841,35,6,4,9,43,0,1366,24.36,4.96,32.04,50.16
Paris_48.856116_2.313128,Paris,48.85611604054061,2.313128121417648,100,2,66,5,9,3,21,14,822,24,5,4,9,46,3,1266,22.25,4.03,26.29,48.83
Paris_48.856116_2.316551,Paris,48.85611604054061,2.3165514337798645,55,0,48,3,5,5,19,13,770,8,4,5,9,51,3,1155,18.82,1.13,31.18,50.32
Paris_48.856116_2.319975,Paris,48.85611604054061,2.3199747461420817,260,6,67,10,10,6,28,7,917,10,2,6,6,63,3,1583,23.85,11.28,38.22,51.64
Paris_48.856116_2.323398,Paris,48.85611604054061,2.323398058504299,561,25,87,16,12,4,30,3,965,16,1,5,4,61,5,1911,26.52,36.21,32.99,45.36
Paris_48.856116_2.326821,Paris,48.85611604054061,2.326821370866516,798,43,113,18,12,4,36,4,1050,26,4,6,5,54,5,2291,29.08,58.85,35.75,40.35
Paris_48.856116_2.330245,Paris,48.85611604054061,2.330244683228733,1082,49,165,21,13,4,37,4,1206,41,4,7,8,49,5,2810,35.44,70.62,38.03,40.78
Paris_48.856116_2.333668,Paris,48.85611604054061,2.3336679955909503,1091,47,223,19,10,3,36,6,1196,50,4,6,7,42,6,2854,34.85,68.83,34.68,41.48
Paris_48.856116_2.337091,Paris,48.85611604054061,2.3370913079531674,910,32,271,16,12,5,41,12,1363,57,7,6,7,48,6,2968,37.78,50.31,44.67,49.25
Paris_48.856116_2.340515,Paris,48.85611604054061,2.3405146203153846,822,19,334,13,10,6,46,11,1649,61,11,6,8,53,3,3304,40.29,35.68,52.73,56.46
Paris_48.856116_2.343938,Paris,48.85611604054061,2.3439379326776018,663,22,370,14,9,6,56,11,1857,50,15,6,6,55,3,3444,40.38,35.36,58.1,55.96
Paris_48.856116_2.347361,Paris,48.85611604054061,2.347361245039819,578,24,323,9,12,6,50,14,2011,40,17,5,11,54,4,3503,40.56,35.58,58.66,54.04
Paris_48.856116_2.350785,Paris,48.85611604054061,2.350784557402036,775,31,322,11,12,5,48,11,2126,46,18,6,12,63,6,3829,43.49,46.54,56.37,52.7
Paris_48.856116_2.354208,Paris,48.85611604054061,2.354207869764253,877,33,268,14,14,5,37,13,2126,28,17,7,17,68,8,3856,46.52,50.62,53.55,51.6
Paris_48.856116_2.357631,Paris,48.85611604054061,2.3576311821264704,1013,36,234,13,14,3,24,13,2057,34,12,11,29,79,7,3890,54.9,56.38,43.04,49.26
Paris_48.856116_2.361054,Paris,48.85611604054061,2.3610544944886875,1079,35,238,19,14,2,30,8,2021,38,10,11,27,90,12,3925,57.44,56.75,40.81,50.59
Paris_48.856116_2.364478,Paris,48.85611604054061,2.3644778068509047,901,28,225,18,14,4,34,5,1902,28,8,9,27,91,11,3602,55.92,46.18,46.31,53.1
Paris_48.856116_2.367901,Paris,48.85611604054061,2.367901119213122,763,26,243,14,12,4,34,5,1611,34,2,7,20,99,7,3153,49.98,41.37,42.54,52.73
Paris_48.856116_2.371324,Paris,48.85611604054061,2.371324431575339,751,19,251,13,15,4,38,5,1387,29,3,1,8,103,8,2860,42.35,34.22,40.7,55.44
Paris_48.856116_2.374748,Paris,48.85611604054061,2.374747743937556,704,15,270,16,13,5,39,4,1270,29,2,0,8,107,1,2673,44.01,29.3,42.47,57.18
Paris_48.856116_2.378171,Paris,48.85611604054061,2.3781710562997733,711,12,261,13,14,2,36,6,1161,26,1,1,9,109,1,2513,43.61,26.49,31.15,56.12
Paris_48.856116_2.381594,Paris,48.85611604054061,2.3815943686619905,704,7,225,17,17,2,37,3,1185,21,2,1,13,105,1,2469,47.13,21.42,31.55,57.37
Paris_48.856116_2.385018,Paris,48.85611604054061,2.385017681024208,490,3,176,17,14,4,38,2,1221,20,2,1,13,89,0,2210,41.75,13.06,38.38,57.25
Paris_48.856116_2.388441,Paris,48.85611604054061,2.388440993386425,374,2,128,11,12,4,29,4,1141,13,2,1,13,80,0,1931,34.91,9.68,35.06,55.02
Paris_48.856116_2.391864,Paris,48.85611604054061,2.391864305748642,278,1,108,11,9,4,19,3,1132,9,2,0,10,58,0,1752,27.76,6.72,32.22,52.69
Paris_48.856116_2.395288,Paris,48.85611604054061,2.395287618110859,206,1,94,7,8,4,23,6,1161,9,1,0,10,41,4,1684,23.04,5.23,33.83,51.61
Paris_48.856116_2.398711,Paris,48.85611604054061,2.3987109304730763,209,1,106,7,9,2,22,6,1177,5,1,0,9,38,4,1700,22.73,5.3,27.62,50.4
Paris_48.856116_2.402134,Paris,48.85611604054061,2.4021342428352934,219,1,108,6,11,2,24,5,1221,6,2,0,12,29,4,1744,24.47,5.5,28.67,50.2
Paris_48.856116_2.405558,Paris,48.85611604054061,2.4055575551975106,178,2,84,5,12,3,36,4,1264,7,2,0,14,23,5,1748,24.19,5.64,35.44,50.26
Paris_48.856116_2.408981,Paris,48.85611604054061,2.408980867559728,126,2,62,4,9,2,32,1,1004,7,1,0,10,19,4,1398,18.09,4.57,27.76,47.78
Paris_48.856116_2.412404,Paris,48.85611604054061,2.412404179921945,79,3,34,3,7,2,28,5,713,7,1,0,11,11,3,1028,15.39,4.59,23.15,45.24
Paris_48.858368_2.227545,Paris,48.85836829279287,2.2275453123622184,9,0,12,0,1,0,11,13,81,0,1,0,2,11,3,185,3.76,1.0,4.73,41.64
Paris_48.858368_2.230969,Paris,48.85836829279287,2.230968624724436,0,0,3,0,0,0,6,9,57,0,1,0,2,7,3,103,2.47,1.0,2.86,40.77
Paris_48.858368_2.234392,Paris,48.85836829279287,2.2343919370866527,0,0,3,0,0,0,5,3,67,0,1,0,1,0,3,94,0.92,1.0,2.37,40.29
Paris_48.858368_2.237815,Paris,48.85836829279287,2.23781524944887,0,0,3,0,0,0,2,1,35,0,1,0,0,0,1,46,0.18,1.0,1.04,39.91
Paris_48.858368_2.241239,Paris,48.85836829279287,2.241238561811087,0,0,2,0,0,0,2,0,41,0,1,0,0,0,1,54,0.14,1.0,1.06,39.9
Paris_48.858368_2.244662,Paris,48.85836829279287,2.244661874173304,0,0,2,0,0,0,2,0,39,0,1,0,0,0,1,54,0.14,1.0,1.04,39.89
Paris_48.858368_2.248085,Paris,48.85836829279287,2.2480851865355214,0,0,0,0,0,0,0,1,20,0,0,0,1,0,1,37,0.74,1.0,0.32,39.72
Paris_48.858368_2.251508,Paris,48.85836829279287,2.2515084988977385,0,0,1,0,0,0,2,2,47,0,0,0,3,0,0,69,2.25,1.0,1.26,39.87
Paris_48.858368_2.254932,Paris,48.85836829279287,2.254931811259956,0,0,1,0,0,0,2,2,89,0,0,0,3,0,1,125,2.25,1.0,1.8,40.03
Paris_48.858368_2.258355,Paris,48.85836829279287,2.258355123622173,0,0,1,0,0,0,5,4,206,0,0,0,8,1,1,259,6.04,1.0,4.23,40.57
Paris_48.858368_2.261778,Paris,48.85836829279287,2.26177843598439,8,0,1,1,0,0,9,3,342,0,0,1,9,9,2,426,8.17,1.0,7.01,41.75
Paris_48.858368_2.265202,Paris,48.85836829279287,2.265201748346607,43,1,9,6,2,1,10,2,527,0,0,1,9,20,2,689,12.69,1.87,12.69,43.79
Paris_48.858368_2.268625,Paris,48.85836829279287,2.2686250607088243,96,3,27,10,5,3,18,3,845,1,0,1,8,38,1,1121,17.8,4.94,25.15,47.05
Paris_48.858368_2.272048,Paris,48.85836829279287,2.272048373071041,218,5,46,14,8,3,20,1,956,3,0,1,6,50,1,1386,21.56,9.42,27.01,48.38
Paris_48.858368_2.275472,Paris,48.85836829279287,2.2754716854332586,318,8,64,16,11,3,19,3,1043,6,0,1,4,58,0,1633,24.03,14.44,27.99,48.7
Paris_48.858368_2.278895,Paris,48.85836829279287,2.278894997795476,348,7,69,13,12,2,20,4,1107,10,1,3,6,56,1,1755,24.99,14.08,26.06,48.92
Paris_48.858368_2.282318,Paris,48.85836829279287,2.282318310157693,305,5,58,9,9,1,19,3,1020,10,2,5,12,48,2,1640,25.23,11.22,21.54,47.97
Paris_48.858368_2.285742,Paris,48.85836829279287,2.28574162251991,185,3,46,5,6,3,23,3,1017,10,6,6,14,36,2,1538,22.11,6.77,28.72,48.57
Paris_48.858368_2.289165,Paris,48.85836829279287,2.2891649348821272,97,0,40,2,4,3,30,6,1014,7,11,5,13,26,2,1420,17.93,2.0,30.72,48.93
Paris_48.858368_2.292588,Paris,48.85836829279287,2.2925882472443444,42,0,32,1,2,3,32,10,991,3,11,4,11,17,2,1310,13.59,1.0,31.18,47.99
Paris_48.858368_2.296012,Paris,48.85836829279287,2.2960115596065616,51,1,54,3,6,3,37,29,1048,3,11,3,4,16,2,1393,11.74,2.04,34.35,48.61
Paris_48.858368_2.299435,Paris,48.85836829279287,2.2994348719687787,120,1,80,9,8,2,39,32,1087,18,9,2,2,34,2,1533,17.38,3.46,32.49,50.08
Paris_48.858368_2.302858,Paris,48.85836829279287,2.302858184330996,160,3,97,11,13,2,38,28,1148,31,3,2,1,40,1,1648,21.31,6.26,32.78,50.13
Paris_48.858368_2.306281,Paris,48.85836829279287,2.306281496693213,161,3,104,10,12,3,39,28,1118,34,6,4,7,49,1,1661,26.64,6.28,35.74,51.34
Paris_48.858368_2.309705,Paris,48.85836829279287,2.30970480905543,150,2,79,9,8,5,36,15,1013,33,8,4,11,53,0,1561,26.91,5.06,38.98,52.11
Paris_48.858368_2.313128,Paris,48.85836829279287,2.313128121417648,92,2,58,5,8,4,27,10,986,20,7,4,11,49,3,1455,23.2,3.87,32.86,50.14
Paris_48.858368_2.316551,Paris,48.85836829279287,2.3165514337798645,53,0,39,3,4,6,29,11,885,7,6,5,11,55,4,1306,19.99,1.09,38.3,51.88
Paris_48.858368_2.319975,Paris,48.85836829279287,2.3199747461420817,188,3,58,8,8,7,34,7,1004,7,4,6,7,57,4,1611,21.79,6.83,44.02,53.11
Paris_48.858368_2.323398,Paris,48.85836829279287,2.323398058504299,370,7,74,11,10,4,29,3,989,11,2,5,2,55,4,1739,20.7,14.53,33.03,50.64
Paris_48.858368_2.326821,Paris,48.85836829279287,2.326821370866516,456,7,82,9,9,4,32,6,1028,18,5,6,3,49,5,1889,20.37,16.3,34.51,51.34
Paris_48.858368_2.330245,Paris,48.85836829279287,2.330244683228733,627,8,88,9,9,3,30,5,1105,26,7,6,5,39,5,2165,21.41,20.82,31.84,51.05
Paris_48.858368_2.333668,Paris,48.85836829279287,2.3336679955909503,627,5,111,4,7,1,28,9,1079,31,8,5,6,37,6,2159,20.31,17.86,25.05,51.16
Paris_48.858368_2.337091,Paris,48.85836829279287,2.3370913079531674,578,5,182,2,8,3,35,22,1294,36,11,6,8,76,6,2510,29.58,16.85,36.6,56.38
Paris_48.858368_2.340515,Paris,48.85836829279287,2.3405146203153846,693,15,231,3,9,5,38,24,1475,38,13,6,6,82,4,2927,32.05,29.08,46.02,56.01
Paris_48.858368_2.343938,Paris,48.85836829279287,2.3439379326776018,756,34,352,9,10,6,49,24,1643,37,11,5,4,87,5,3365,39.37,49.11,54.21,52.69
Paris_48.858368_2.347361,Paris,48.85836829279287,2.347361245039819,797,41,376,9,15,8,47,25,1807,33,12,5,8,92,5,3667,45.9,56.86,62.01,52.39
Paris_48.858368_2.350785,Paris,48.85836829279287,2.350784557402036,999,48,353,13,17,6,44,16,1893,38,13,6,9,75,6,3934,46.38,67.92,55.65,48.44
Paris_48.858368_2.354208,Paris,48.85836829279287,2.354207869764253,1069,45,345,16,18,5,40,14,1912,27,13,8,12,86,7,4065,50.73,66.41,51.64,49.83
Paris_48.858368_2.357631,Paris,48.85836829279287,2.3576311821264704,1177,46,278,15,19,3,26,14,1993,30,12,13,24,100,5,4183,58.46,69.62,42.8,48.05
Paris_48.858368_2.361054,Paris,48.85836829279287,2.3610544944886875,1246,42,253,17,16,2,30,8,1984,35,10,12,24,106,10,4192,57.7,67.1,40.33,49.83
Paris_48.858368_2.364478,Paris,48.85836829279287,2.3644778068509047,1040,32,243,14,15,4,30,6,1777,29,8,9,22,99,9,3693,52.82,52.99,43.68,52.51
Paris_48.858368_2.367901,Paris,48.85836829279287,2.367901119213122,887,25,252,11,15,5,28,4,1591,34,2,6,20,101,8,3263,50.58,42.94,43.7,54.46
Paris_48.858368_2.371324,Paris,48.85836829279287,2.371324431575339,744,6,255,8,15,5,30,4,1352,28,2,1,9,102,10,2797,41.01,21.26,41.14,60.72
Paris_48.858368_2.374748,Paris,48.85836829279287,2.374747743937556,678,4,286,14,15,5,31,4,1312,28,1,0,8,110,3,2681,44.99,17.92,40.88,61.55
Paris_48.858368_2.378171,Paris,48.85836829279287,2.3781710562997733,677,4,276,13,15,3,31,5,1294,27,0,1,11,117,3,2630,47.11,17.9,34.56,60.52
Paris_48.858368_2.381594,Paris,48.85836829279287,2.3815943686619905,686,4,241,13,16,2,36,3,1354,24,2,1,12,110,2,2635,45.79,18.09,33.47,59.39
Paris_48.858368_2.385018,Paris,48.85836829279287,2.385017681024208,491,3,174,13,13,3,36,2,1391,22,2,1,11,91,0,2374,38.46,13.08,36.97,57.06
Paris_48.858368_2.388441,Paris,48.85836829279287,2.388440993386425,336,2,101,7,10,3,25,3,1235,14,2,1,10,72,0,1950,28.12,8.9,32.08,53.33
Paris_48.858368_2.391864,Paris,48.85836829279287,2.391864305748642,241,1,74,7,8,3,18,2,1246,6,2,0,9,45,0,1777,21.77,5.95,30.29,50.84
Paris_48.858368_2.395288,Paris,48.85836829279287,2.395287618110859,150,1,56,5,6,2,17,5,1242,4,1,0,11,29,4,1642,18.77,4.08,27.07,48.67
Paris_48.858368_2.398711,Paris,48.85836829279287,2.3987109304730763,155,1,69,3,7,1,18,5,1246,2,2,0,11,25,4,1650,18.44,4.18,24.31,48.12
Paris_48.858368_2.402134,Paris,48.85836829279287,2.4021342428352934,154,1,69,1,8,0,22,6,1235,2,2,0,13,17,4,1616,18.56,4.16,22.22,47.24
Paris_48.858368_2.405558,Paris,48.85836829279287,2.4055575551975106,123,1,47,0,7,0,29,6,1228,5,2,0,16,13,5,1591,18.62,3.52,23.99,46.9
Paris_48.858368_2.408981,Paris,48.85836829279287,2.408980867559728,88,1,34,0,5,0,26,5,916,6,1,0,10,10,4,1206,12.44,2.8,19.09,45.28
Paris_48.858368_2.412404,Paris,48.85836829279287,2.412404179921945,57,2,16,2,4,0,27,9,614,6,0,0,11,7,3,865,12.37,3.15,15.68,43.51
Paris_48.860621_2.227545,Paris,48.86062054504512,2.2275453123622184,8,0,15,0,1,0,13,10,113,0,1,0,2,11,4,225,3.9,1.0,5.51,41.88
Paris_48.860621_2.230969,Paris,48.86062054504512,2.230968624724436,0,0,5,0,0,0,9,8,103,0,1,0,2,8,4,157,2.68,1.0,4.2,41.18
Paris_48.860621_2.234392,Paris,48.86062054504512,2.2343919370866527,1,0,4,0,0,0,8,5,136,0,1,0,1,1,4,174,1.08,1.0,4.18,40.79
Paris_48.860621_2.237815,Paris,48.86062054504512,2.23781524944887,1,0,3,0,0,0,7,2,104,0,1,0,0,1,2,129,0.3,1.0,3.33,40.49
Paris_48.860621_2.241239,Paris,48.86062054504512,2.241238561811087,1,0,2,0,0,0,6,1,100,0,1,0,0,1,1,122,0.25,1.0,2.95,40.35
Paris_48.860621_2.244662,Paris,48.86062054504512,2.244661874173304,1,0,4,0,0,0,5,1,85,0,1,0,1,1,1,106,1.08,1.0,2.49,40.28
Paris_48.860621_2.248085,Paris,48.86062054504512,2.2480851865355214,0,0,2,0,0,0,2,3,55,0,0,0,1,0,1,75,0.83,1.0,1.42,39.97
Paris_48.860621_2.251508,Paris,48.86062054504512,2.2515084988977385,0,0,3,0,0,0,2,5,85,0,0,0,1,0,0,145,0.87,1.0,1.92,40.03
Paris_48.860621_2.254932,Paris,48.86062054504512,2.254931811259956,0,0,4,0,0,0,2,5,120,0,0,0,3,0,1,188,2.39,1.0,2.38,40.19
Paris_48.860621_2.258355,Paris,48.86062054504512,2.258355123622173,0,0,2,0,0,0,5,6,206,0,0,0,7,1,2,285,5.36,1.0,4.35,40.67
Paris_48.860621_2.261778,Paris,48.86062054504512,2.26177843598439,1,0,2,0,0,0,11,3,329,0,0,1,9,8,3,437,7.69,1.0,7.37,41.73
Paris_48.860621_2.265202,Paris,48.86062054504512,2.265201748346607,2,0,3,0,0,0,16,2,481,0,0,1,8,17,3,592,8.05,1.0,10.62,42.92
Paris_48.860621_2.268625,Paris,48.86062054504512,2.2686250607088243,56,2,22,4,3,3,24,3,884,1,0,1,8,34,2,1120,13.82,3.13,27.26,47.36
Paris_48.860621_2.272048,Paris,48.86062054504512,2.272048373071041,205,4,43,9,8,4,30,2,1019,4,0,1,7,49,1,1471,20.03,8.17,33.63,49.91
Paris_48.860621_2.275472,Paris,48.86062054504512,2.2754716854332586,310,7,58,12,11,4,28,4,1096,7,0,0,4,58,0,1698,22.11,13.29,34.21,50.2
Paris_48.860621_2.278895,Paris,48.86062054504512,2.278894997795476,383,7,72,14,14,4,25,5,1156,14,1,2,4,63,0,1874,25.84,14.8,34.24,51.16
Paris_48.860621_2.282318,Paris,48.86062054504512,2.282318310157693,348,5,62,13,13,3,30,4,988,16,2,5,9,59,1,1701,28.05,12.1,30.27,50.62
Paris_48.860621_2.285742,Paris,48.86062054504512,2.28574162251991,203,3,52,8,9,3,33,4,1029,13,6,5,12,49,2,1605,24.99,7.14,31.6,50.08
Paris_48.860621_2.289165,Paris,48.86062054504512,2.2891649348821272,110,0,46,5,6,4,39,7,1045,10,11,7,13,38,2,1515,21.89,2.27,36.65,50.96
Paris_48.860621_2.292588,Paris,48.86062054504512,2.2925882472443444,47,0,42,3,4,4,39,10,1124,4,12,7,11,27,2,1505,17.08,1.0,37.85,50.1
Paris_48.860621_2.296012,Paris,48.86062054504512,2.2960115596065616,52,2,63,2,6,4,43,20,1221,2,12,5,5,22,3,1605,13.27,3.04,40.75,50.03
Paris_48.860621_2.299435,Paris,48.86062054504512,2.2994348719687787,101,2,77,6,7,3,38,20,1187,11,10,5,3,35,3,1624,16.32,4.05,35.9,50.31
Paris_48.860621_2.302858,Paris,48.86062054504512,2.302858184330996,124,4,90,6,10,2,35,16,1156,18,4,5,2,37,3,1609,17.69,6.5,31.39,49.07
Paris_48.860621_2.306281,Paris,48.86062054504512,2.306281496693213,124,4,94,6,9,3,40,17,1113,21,4,5,12,43,3,1585,25.65,6.5,35.3,50.25
Paris_48.860621_2.309705,Paris,48.86062054504512,2.30970480905543,108,2,66,5,5,4,33,8,995,20,6,4,15,48,2,1442,25.12,4.2,34.46,50.57
Paris_48.860621_2.313128,Paris,48.86062054504512,2.313128121417648,66,2,51,3,5,4,30,7,981,13,7,4,16,41,2,1378,23.26,3.33,33.43,49.48
Paris_48.860621_2.316551,Paris,48.86062054504512,2.3165514337798645,48,0,37,3,4,6,34,8,982,7,6,6,17,48,2,1384,23.54,1.0,40.72,51.79
Paris_48.860621_2.319975,Paris,48.86062054504512,2.3199747461420817,88,0,36,4,5,6,35,5,974,5,6,5,8,44,2,1447,17.09,1.81,40.71,51.82
Paris_48.860621_2.323398,Paris,48.86062054504512,2.323398058504299,230,1,54,5,7,4,27,2,921,11,2,4,2,41,2,1542,14.42,5.73,31.56,50.61
Paris_48.860621_2.326821,Paris,48.86062054504512,2.326821370866516,348,3,63,6,6,4,30,4,1004,19,6,7,2,36,5,1784,14.93,10.13,33.55,51.01
Paris_48.860621_2.330245,Paris,48.86062054504512,2.330244683228733,467,6,83,9,5,3,30,3,1128,25,10,5,4,34,5,2083,18.26,15.54,32.02,50.48
Paris_48.860621_2.333668,Paris,48.86062054504512,2.3336679955909503,470,6,86,10,6,2,28,8,1211,29,11,5,6,36,7,2173,21.15,15.61,29.78,50.32
Paris_48.860621_2.337091,Paris,48.86062054504512,2.3370913079531674,470,9,175,16,8,3,36,23,1540,34,14,6,8,85,7,2711,36.1,18.56,40.12,55.26
Paris_48.860621_2.340515,Paris,48.86062054504512,2.3405146203153846,646,20,257,17,11,5,36,34,1711,36,14,4,7,98,5,3223,42.26,33.04,49.12,55.69
Paris_48.860621_2.343938,Paris,48.86062054504512,2.3439379326776018,875,42,422,21,13,6,46,36,1806,40,12,5,6,106,6,3815,52.58,59.45,56.21,52.86
