shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,hotels,attractions,museums,parks,business_centers,residential_buildings,walkability_score,total_pois,lat,lon,point_id,city
299,1,88,13,13,3,29,5,8,0,0,9,69,2,911,1581,48.83809802252257,2.395287618110859,Paris_48.838098_2.395288,Paris
292,0,88,14,13,3,26,5,8,0,0,12,62,1,928,1578,48.83809802252257,2.3987109304730763,Paris_48.838098_2.398711,Paris
218,0,68,13,12,4,26,7,6,0,0,15,37,1,1030,1570,48.83809802252257,2.4021342428352934,Paris_48.838098_2.402134,Paris
153,0,51,5,7,3,25,8,5,0,1,16,25,2,962,1360,48.83809802252257,2.4055575551975106,Paris_48.838098_2.405558,Paris
80,0,29,4,4,2,20,8,4,0,1,15,8,2,791,1052,48.83809802252257,2.4089808675597277,Paris_48.838098_2.408981,Paris
67,0,27,3,4,1,19,7,2,19,1,14,9,2,622,874,48.83809802252257,2.412404179921945,Paris_48.838098_2.412404,Paris
45,0,16,2,3,0,10,1,0,25,0,2,7,2,183,345,48.83809802252257,2.4226741170085964,Paris_48.838098_2.422674,Paris
1,0,5,0,0,0,7,1,0,6,0,2,2,2,193,265,48.83809802252257,2.4260974293708135,Paris_48.838098_2.426097,Paris
0,0,4,0,0,0,2,2,0,2,1,4,2,2,164,232,48.83809802252257,2.4295207417330307,Paris_48.838098_2.429521,Paris
1,0,3,0,0,0,10,6,0,2,1,5,3,2,220,326,48.83809802252257,2.432944054095248,Paris_48.838098_2.432944,Paris
2,0,3,0,0,0,11,9,0,3,1,5,3,2,259,392,48.83809802252257,2.436367366457465,Paris_48.838098_2.436367,Paris
2,0,4,0,0,0,13,11,0,3,1,5,2,1,277,419,48.83809802252257,2.439790678819682,Paris_48.838098_2.439791,Paris
6,0,3,0,0,0,18,12,0,3,0,3,1,1,284,471,48.83809802252257,2.4432139911818993,Paris_48.838098_2.443214,Paris
5,0,3,0,0,0,13,12,0,1,0,1,0,0,225,375,48.83809802252257,2.4466373035441165,Paris_48.838098_2.446637,Paris
4,0,3,0,0,0,14,7,0,0,0,1,0,0,191,301,48.83809802252257,2.4500606159063336,Paris_48.838098_2.450061,Paris
4,0,0,0,0,0,12,7,0,0,0,1,0,0,130,223,48.83809802252257,2.4534839282685508,Paris_48.838098_2.453484,Paris
0,0,0,0,0,0,9,6,0,0,0,3,0,2,69,117,48.83809802252257,2.456907240630768,Paris_48.838098_2.456907,Paris
0,0,0,0,0,0,6,6,0,0,0,2,1,2,75,134,48.83809802252257,2.460330552992985,Paris_48.838098_2.460331,Paris
0,0,1,0,0,0,3,6,0,0,0,2,1,3,85,158,48.83809802252257,2.4637538653552022,Paris_48.838098_2.463754,Paris
12,0,6,3,2,1,11,15,0,0,0,5,4,4,185,317,48.83809802252257,2.4671771777174194,Paris_48.838098_2.467177,Paris
102,0,44,1,5,1,32,11,6,0,1,31,24,4,802,1169,48.84035027477483,2.2515084988977385,Paris_48.840350_2.251508,Paris
128,0,42,5,6,2,27,7,7,0,1,31,20,5,794,1177,48.84035027477483,2.2549318112599557,Paris_48.840350_2.254932,Paris
167,0,50,7,7,2,31,7,8,1,0,30,20,3,948,1381,48.84035027477483,2.258355123622173,Paris_48.840350_2.258355,Paris
171,0,60,8,8,2,31,5,6,1,0,10,21,5,957,1372,48.84035027477483,2.26177843598439,Paris_48.840350_2.261778,Paris
155,0,48,7,6,2,22,6,6,1,0,4,19,4,806,1189,48.84035027477483,2.265201748346607,Paris_48.840350_2.265202,Paris
91,0,37,3,3,1,24,8,3,1,0,7,16,3,795,1112,48.84035027477483,2.2686250607088243,Paris_48.840350_2.268625,Paris
57,0,55,2,2,2,26,8,2,0,0,9,16,3,881,1202,48.84035027477483,2.2720483730710415,Paris_48.840350_2.272048,Paris
99,0,62,6,4,3,26,17,2,2,1,12,23,9,1027,1471,48.84035027477483,2.2754716854332586,Paris_48.840350_2.275472,Paris
174,2,80,9,8,2,29,13,4,2,1,14,31,9,1026,1563,48.84035027477483,2.2788949977954758,Paris_48.840350_2.278895,Paris
236,3,101,14,12,3,26,12,6,2,1,14,34,10,1067,1678,48.84035027477483,2.282318310157693,Paris_48.840350_2.282318,Paris
282,3,89,15,14,3,23,10,7,2,1,12,46,10,1067,1712,48.84035027477483,2.28574162251991,Paris_48.840350_2.285742,Paris
371,6,99,15,15,3,24,1,9,0,0,10,57,3,1046,1741,48.84035027477483,2.2891649348821272,Paris_48.840350_2.289165,Paris
420,8,116,19,15,4,28,2,13,0,0,8,62,5,1261,2044,48.84035027477483,2.2925882472443444,Paris_48.840350_2.292588,Paris
491,13,118,18,14,4,34,1,15,0,0,8,65,3,1371,2245,48.84035027477483,2.2960115596065616,Paris_48.840350_2.296012,Paris
536,14,123,20,16,3,34,1,13,0,0,9,63,3,1336,2263,48.84035027477483,2.2994348719687787,Paris_48.840350_2.299435,Paris
475,12,125,17,15,3,36,2,18,0,0,10,89,3,1379,2327,48.84035027477483,2.302858184330996,Paris_48.840350_2.302858,Paris
390,6,104,11,15,3,32,2,15,0,0,11,100,5,1170,2041,48.84035027477483,2.306281496693213,Paris_48.840350_2.306281,Paris
315,2,121,8,14,3,27,5,17,0,0,14,103,6,1156,1996,48.84035027477483,2.30970480905543,Paris_48.840350_2.309705,Paris
267,1,130,7,11,5,29,8,17,1,2,14,103,6,1345,2187,48.84035027477483,2.3131281214176473,Paris_48.840350_2.313128,Paris
373,3,196,12,11,6,39,13,28,2,3,13,77,5,1565,2612,48.84035027477483,2.3165514337798645,Paris_48.840350_2.316551,Paris
417,3,268,17,9,7,37,17,51,3,3,11,64,3,1571,2743,48.84035027477483,2.3199747461420817,Paris_48.840350_2.319975,Paris
450,3,279,18,10,8,39,14,56,6,3,9,68,3,1508,2729,48.84035027477483,2.323398058504299,Paris_48.840350_2.323398,Paris
490,5,282,16,9,7,35,13,61,7,3,6,76,3,1234,2458,48.84035027477483,2.326821370866516,Paris_48.840350_2.326821,Paris
303,2,188,10,7,5,29,7,44,6,3,6,63,6,892,1734,48.84035027477483,2.330244683228733,Paris_48.840350_2.330245,Paris
272,3,128,6,9,4,33,6,23,5,3,5,62,5,973,1691,48.84035027477483,2.3336679955909503,Paris_48.840350_2.333668,Paris
229,3,101,4,10,2,31,14,16,3,4,4,53,4,872,1481,48.84035027477483,2.3370913079531674,Paris_48.840350_2.337091,Paris
182,1,89,4,11,1,34,15,12,3,6,18,43,4,974,1570,48.84035027477483,2.3405146203153846,Paris_48.840350_2.340515,Paris
317,2,185,8,14,0,26,16,16,5,4,20,57,2,1070,1906,48.84035027477483,2.3439379326776018,Paris_48.840350_2.343938,Paris
413,3,205,17,17,2,27,12,20,4,4,20,74,2,1204,2188,48.84035027477483,2.347361245039819,Paris_48.840350_2.347361,Paris
427,3,226,19,15,2,30,5,21,12,5,21,78,4,1330,2442,48.84035027477483,2.350784557402036,Paris_48.840350_2.350785,Paris
431,3,226,19,14,3,25,9,17,38,3,7,77,3,1289,2521,48.84035027477483,2.3542078697642532,Paris_48.840350_2.354208,Paris
289,2,138,16,11,3,34,12,14,39,4,8,59,3,1168,2218,48.84035027477483,2.3576311821264704,Paris_48.840350_2.357631,Paris
135,0,88,5,5,3,32,13,7,38,4,5,30,4,945,1826,48.84035027477483,2.3610544944886875,Paris_48.840350_2.361054,Paris
75,0,55,2,3,3,33,12,3,32,4,4,22,4,817,1531,48.84035027477483,2.3644778068509047,Paris_48.840350_2.364478,Paris
63,1,49,2,5,5,45,10,7,7,2,4,22,4,995,1599,48.84035027477483,2.367901119213122,Paris_48.840350_2.367901,Paris
69,1,49,1,5,5,34,10,5,2,1,3,24,4,1096,1647,48.84035027477483,2.371324431575339,Paris_48.840350_2.371324,Paris
77,1,63,1,4,4,31,13,8,2,1,3,28,4,1050,1543,48.84035027477483,2.374747743937556,Paris_48.840350_2.374748,Paris
109,1,62,2,6,5,27,26,10,2,1,7,26,3,1120,1652,48.84035027477483,2.3781710562997733,Paris_48.840350_2.378171,Paris
115,0,62,2,5,2,17,27,6,1,1,10,16,2,1031,1487,48.84035027477483,2.3815943686619905,Paris_48.840350_2.381594,Paris
184,1,67,4,8,4,26,26,7,1,1,13,29,2,960,1491,48.84035027477483,2.3850176810242076,Paris_48.840350_2.385018,Paris
256,1,83,6,10,3,28,21,9,1,1,15,47,2,960,1571,48.84035027477483,2.388440993386425,Paris_48.840350_2.388441,Paris
270,1,88,12,12,3,29,13,7,0,0,12,53,2,915,1582,48.84035027477483,2.391864305748642,Paris_48.840350_2.391864,Paris
279,1,86,13,12,4,28,5,8,0,0,17,66,2,886,1545,48.84035027477483,2.395287618110859,Paris_48.840350_2.395288,Paris
238,0,79,13,12,3,25,5,9,0,0,18,52,0,864,1447,48.84035027477483,2.3987109304730763,Paris_48.840350_2.398711,Paris
163,0,54,12,10,3,22,13,7,0,0,17,32,0,958,1416,48.84035027477483,2.4021342428352934,Paris_48.840350_2.402134,Paris
126,0,43,5,7,2,22,15,5,0,0,19,22,3,934,1298,48.84035027477483,2.4055575551975106,Paris_48.840350_2.405558,Paris
75,0,27,3,5,1,18,17,5,0,0,13,8,3,811,1079,48.84035027477483,2.4089808675597277,Paris_48.840350_2.408981,Paris
83,0,29,6,5,0,17,21,2,1,0,11,16,3,647,931,48.84035027477483,2.412404179921945,Paris_48.840350_2.412404,Paris
60,0,23,5,4,0,8,10,0,1,0,4,13,2,255,440,48.84035027477483,2.4226741170085964,Paris_48.840350_2.422674,Paris
7,0,6,0,1,0,2,3,1,0,0,4,6,2,308,390,48.84035027477483,2.4260974293708135,Paris_48.840350_2.426097,Paris
10,0,7,0,1,0,2,5,1,2,1,6,8,2,315,420,48.84035027477483,2.4295207417330307,Paris_48.840350_2.429521,Paris
11,0,9,0,1,1,14,10,1,2,1,7,6,2,405,552,48.84035027477483,2.432944054095248,Paris_48.840350_2.432944,Paris
13,0,9,0,1,1,28,13,1,3,1,5,6,2,440,624,48.84035027477483,2.436367366457465,Paris_48.840350_2.436367,Paris
7,0,9,0,0,1,28,14,0,3,1,5,3,1,413,586,48.84035027477483,2.439790678819682,Paris_48.840350_2.439791,Paris
7,0,6,0,0,1,31,12,0,3,0,3,1,1,387,589,48.84035027477483,2.4432139911818993,Paris_48.840350_2.443214,Paris
6,0,3,0,0,0,20,7,0,1,0,3,0,1,256,404,48.84035027477483,2.4466373035441165,Paris_48.840350_2.446637,Paris
4,0,3,0,0,0,6,1,0,0,0,3,0,1,191,285,48.84035027477483,2.4500606159063336,Paris_48.840350_2.450061,Paris
4,0,0,0,0,0,6,0,0,0,0,3,0,2,121,201,48.84035027477483,2.4534839282685508,Paris_48.840350_2.453484,Paris
0,0,0,0,0,1,5,5,0,0,0,3,0,3,57,102,48.84035027477483,2.456907240630768,Paris_48.840350_2.456907,Paris
10,0,0,1,1,1,7,18,0,0,0,3,4,3,76,160,48.84035027477483,2.460330552992985,Paris_48.840350_2.460331,Paris
10,0,0,1,1,1,6,18,0,0,0,3,4,4,95,179,48.84035027477483,2.4637538653552022,Paris_48.840350_2.463754,Paris
75,0,30,4,4,0,28,10,1,1,1,16,15,4,719,1026,48.84260252702708,2.2515084988977385,Paris_48.842603_2.251508,Paris
103,0,30,6,5,2,26,9,2,1,1,16,17,4,666,1003,48.84260252702708,2.2549318112599557,Paris_48.842603_2.254932,Paris
151,0,40,8,6,2,30,9,6,2,0,17,19,2,784,1176,48.84260252702708,2.258355123622173,Paris_48.842603_2.258355,Paris
163,0,57,9,7,3,32,5,5,1,0,10,21,4,829,1242,48.84260252702708,2.26177843598439,Paris_48.842603_2.261778,Paris
158,0,51,6,6,5,27,3,5,1,0,6,20,3,764,1163,48.84260252702708,2.265201748346607,Paris_48.842603_2.265202,Paris
101,0,42,3,3,3,28,4,4,1,1,9,16,3,773,1108,48.84260252702708,2.2686250607088243,Paris_48.842603_2.268625,Paris
73,0,52,1,4,5,29,4,1,0,1,12,13,3,927,1265,48.84260252702708,2.2720483730710415,Paris_48.842603_2.272048,Paris
107,0,52,5,4,5,29,15,1,2,2,11,20,9,1050,1482,48.84260252702708,2.2754716854332586,Paris_48.842603_2.275472,Paris
205,3,73,10,8,3,27,15,2,2,2,13,27,9,1058,1606,48.84260252702708,2.2788949977954758,Paris_48.842603_2.278895,Paris
299,4,103,18,14,5,29,14,6,2,1,14,33,9,1174,1864,48.84260252702708,2.282318310157693,Paris_48.842603_2.282318,Paris
327,4,94,21,15,4,27,12,7,2,1,10,48,9,1093,1796,48.84260252702708,2.28574162251991,Paris_48.842603_2.285742,Paris
468,10,112,22,17,5,29,1,6,0,0,8,57,3,1063,1882,48.84260252702708,2.2891649348821272,Paris_48.842603_2.289165,Paris
451,8,117,20,15,5,32,2,13,0,0,7,61,4,1209,2026,48.84260252702708,2.2925882472443444,Paris_48.842603_2.292588,Paris
471,11,113,16,15,4,32,2,13,0,0,7,59,3,1250,2085,48.84260252702708,2.2960115596065616,Paris_48.842603_2.296012,Paris
533,12,131,16,14,3,27,3,16,0,0,7,58,3,1269,2181,48.84260252702708,2.2994348719687787,Paris_48.842603_2.299435,Paris
437,8,130,12,15,4,26,5,23,0,0,6,83,2,1297,2171,48.84260252702708,2.302858184330996,Paris_48.842603_2.302858,Paris
390,6,113,14,15,5,26,6,21,0,0,6,91,5,1199,2054,48.84260252702708,2.306281496693213,Paris_48.842603_2.306281,Paris
328,3,130,11,12,5,24,7,22,0,0,7,100,7,1277,2135,48.84260252702708,2.30970480905543,Paris_48.842603_2.309705,Paris
302,2,139,11,11,8,29,8,18,1,2,6,98,7,1437,2330,48.84260252702708,2.3131281214176473,Paris_48.842603_2.313128,Paris
384,4,207,16,10,7,36,11,30,2,3,6,79,7,1553,2642,48.84260252702708,2.3165514337798645,Paris_48.842603_2.316551,Paris
477,7,277,17,10,8,36,16,50,2,3,5,71,5,1501,2765,48.84260252702708,2.3199747461420817,Paris_48.842603_2.319975,Paris
529,7,290,19,13,10,37,14,57,4,3,3,73,5,1428,2749,48.84260252702708,2.323398058504299,Paris_48.842603_2.323398,Paris
541,8,288,17,12,8,39,14,64,5,2,5,81,5,1246,2547,48.84260252702708,2.326821370866516,Paris_48.842603_2.326821,Paris
368,4,194,11,10,6,36,9,46,3,2,6,67,5,1005,1963,48.84260252702708,2.330244683228733,Paris_48.842603_2.330245,Paris
294,2,133,8,11,6,39,3,25,5,3,5,64,3,1070,1879,48.84260252702708,2.3336679955909503,Paris_48.842603_2.333668,Paris
288,2,138,7,14,3,41,3,22,4,4,4,64,1,1047,1834,48.84260252702708,2.3370913079531674,Paris_48.842603_2.337091,Paris
239,1,119,8,14,2,36,7,17,7,7,18,52,1,1259,2030,48.84260252702708,2.3405146203153846,Paris_48.842603_2.340515,Paris
360,2,222,12,16,1,31,8,21,11,5,21,66,2,1371,2383,48.84260252702708,2.3439379326776018,Paris_48.842603_2.343938,Paris
459,3,248,14,17,3,29,7,24,10,4,21,84,2,1478,2613,48.84260252702708,2.347361245039819,Paris_48.842603_2.347361,Paris
411,3,238,14,11,4,29,9,18,17,5,22,79,4,1582,2723,48.84260252702708,2.350784557402036,Paris_48.842603_2.350785,Paris
397,3,233,13,11,5,26,11,14,56,4,8,79,3,1323,2574,48.84260252702708,2.3542078697642532,Paris_48.842603_2.354208,Paris
272,2,136,10,9,5,32,14,11,63,5,8,61,3,1201,2269,48.84260252702708,2.3576311821264704,Paris_48.842603_2.357631,Paris
115,0,81,5,5,5,29,13,5,61,5,8,29,4,1104,2003,48.84260252702708,2.3610544944886875,Paris_48.842603_2.361054,Paris
75,0,51,2,4,4,28,11,11,55,5,6,23,3,925,1683,48.84260252702708,2.3644778068509047,Paris_48.842603_2.364478,Paris
114,3,76,7,7,6,47,9,20,14,3,6,33,3,1189,1933,48.84260252702708,2.367901119213122,Paris_48.842603_2.367901,Paris
138,3,89,7,8,6,41,11,24,2,1,10,40,4,1387,2132,48.84260252702708,2.371324431575339,Paris_48.842603_2.371324,Paris
188,3,120,9,8,4,41,23,28,2,1,9,50,4,1280,2035,48.84260252702708,2.374747743937556,Paris_48.842603_2.374748,Paris
251,3,132,11,10,5,38,34,27,1,0,12,53,4,1295,2129,48.84260252702708,2.3781710562997733,Paris_48.842603_2.378171,Paris
248,0,115,8,8,2,23,34,17,0,0,16,36,3,1186,1891,48.84260252702708,2.3815943686619905,Paris_48.842603_2.381594,Paris
292,1,107,8,9,4,25,31,12,0,0,14,39,3,963,1658,48.84260252702708,2.3850176810242076,Paris_48.842603_2.385018,Paris
293,1,98,8,9,3,25,19,11,0,0,14,45,14,920,1585,48.84260252702708,2.388440993386425,Paris_48.842603_2.388441,Paris
264,1,82,12,10,3,29,10,7,0,0,11,64,14,848,1488,48.84260252702708,2.391864305748642,Paris_48.842603_2.391864,Paris
247,1,74,11,10,5,29,7,8,0,0,17,75,14,805,1411,48.84260252702708,2.395287618110859,Paris_48.842603_2.395288,Paris
225,0,70,12,12,3,28,6,8,0,0,18,71,11,780,1344,48.84260252702708,2.3987109304730763,Paris_48.842603_2.398711,Paris
190,0,57,11,12,3,26,14,11,0,0,17,62,0,895,1399,48.84260252702708,2.4021342428352934,Paris_48.842603_2.402134,Paris
165,0,49,7,10,2,23,15,8,0,0,21,31,3,982,1427,48.84260252702708,2.4055575551975106,Paris_48.842603_2.405558,Paris
118,0,35,5,8,0,17,16,8,0,0,16,19,4,926,1276,48.84260252702708,2.4089808675597277,Paris_48.842603_2.408981,Paris
149,0,46,14,7,1,19,22,7,1,0,13,29,4,878,1297,48.84260252702708,2.412404179921945,Paris_48.842603_2.412404,Paris
166,0,53,13,7,2,15,14,2,1,1,5,35,3,490,900,48.84260252702708,2.4226741170085964,Paris_48.842603_2.422674,Paris
158,5,40,5,2,1,27,18,6,3,1,6,27,6,585,978,48.84260252702708,2.439790678819682,Paris_48.842603_2.439791,Paris
82,4,18,3,1,1,30,21,0,3,0,5,9,3,457,737,48.84260252702708,2.4432139911818993,Paris_48.842603_2.443214,Paris
8,0,4,0,1,0,20,11,0,1,0,5,3,3,250,388,48.84260252702708,2.4466373035441165,Paris_48.842603_2.446637,Paris
7,0,4,0,1,0,8,8,0,0,0,5,3,4,156,256,48.84260252702708,2.4500606159063336,Paris_48.842603_2.450061,Paris
7,0,3,0,1,0,9,8,0,0,0,5,3,5,122,214,48.84260252702708,2.4534839282685508,Paris_48.842603_2.453484,Paris
7,0,4,0,1,1,9,9,0,0,0,5,3,5,90,162,48.84260252702708,2.456907240630768,Paris_48.842603_2.456907,Paris
11,0,1,1,1,1,9,22,0,0,0,4,5,5,84,174,48.84260252702708,2.460330552992985,Paris_48.842603_2.460331,Paris
56,1,22,4,2,3,32,6,1,1,1,8,16,4,603,877,48.84485477927934,2.2549318112599557,Paris_48.844855_2.254932,Paris
136,1,38,11,5,4,35,6,4,2,0,8,26,3,761,1147,48.84485477927934,2.258355123622173,Paris_48.844855_2.258355,Paris
208,4,57,15,9,5,36,3,4,1,0,11,32,4,898,1388,48.84485477927934,2.26177843598439,Paris_48.844855_2.261778,Paris
215,4,57,13,10,7,30,2,4,1,0,10,32,4,863,1349,48.84485477927934,2.265201748346607,Paris_48.844855_2.265202,Paris
185,3,46,12,8,4,27,2,5,1,1,10,25,4,873,1305,48.84485477927934,2.2686250607088243,Paris_48.844855_2.268625,Paris
132,3,53,5,8,5,27,1,3,0,1,12,15,4,925,1303,48.84485477927934,2.2720483730710415,Paris_48.844855_2.272048,Paris
104,0,54,3,5,3,28,12,2,1,2,10,16,3,1043,1405,48.84485477927934,2.2754716854332586,Paris_48.844855_2.275472,Paris
216,3,76,8,7,2,28,13,3,1,2,11,22,3,1123,1638,48.84485477927934,2.2788949977954758,Paris_48.844855_2.278895,Paris
302,4,106,17,13,4,31,13,7,1,1,12,28,4,1166,1824,48.84485477927934,2.282318310157693,Paris_48.844855_2.282318,Paris
332,4,101,20,15,3,28,13,8,1,1,8,48,3,1142,1835,48.84485477927934,2.28574162251991,Paris_48.844855_2.285742,Paris
471,10,118,24,17,5,27,2,8,0,0,7,57,3,1049,1879,48.84485477927934,2.2891649348821272,Paris_48.844855_2.289165,Paris
472,9,132,20,17,6,28,2,22,0,0,6,65,4,1120,1979,48.84485477927934,2.2925882472443444,Paris_48.844855_2.292588,Paris
468,8,127,11,17,4,29,3,23,0,0,7,68,3,1169,2023,48.84485477927934,2.2960115596065616,Paris_48.844855_2.296012,Paris
525,9,141,11,17,4,26,4,26,0,0,7,65,3,1191,2113,48.84485477927934,2.2994348719687787,Paris_48.844855_2.299435,Paris
434,5,128,7,18,5,25,6,30,0,0,7,92,1,1195,2068,48.84485477927934,2.302858184330996,Paris_48.844855_2.302858,Paris
363,3,104,13,18,5,23,9,21,0,0,7,97,3,1180,1987,48.84485477927934,2.306281496693213,Paris_48.844855_2.306281,Paris
318,3,116,13,15,5,21,8,17,0,1,6,107,4,1220,2033,48.84485477927934,2.30970480905543,Paris_48.844855_2.309705,Paris
339,2,135,17,14,6,25,9,14,1,3,4,106,4,1238,2139,48.84485477927934,2.3131281214176473,Paris_48.844855_2.313128,Paris
401,1,206,21,13,5,33,12,21,3,4,5,83,5,1377,2452,48.84485477927934,2.3165514337798645,Paris_48.844855_2.316551,Paris
593,7,285,21,15,6,35,15,41,3,4,4,83,4,1318,2686,48.84485477927934,2.3199747461420817,Paris_48.844855_2.319975,Paris
722,14,315,25,19,10,43,14,49,5,3,4,85,4,1331,2873,48.84485477927934,2.323398058504299,Paris_48.844855_2.323398,Paris
704,15,305,20,16,8,49,14,57,5,2,5,83,4,1353,2840,48.84485477927934,2.326821370866516,Paris_48.844855_2.326821,Paris
548,14,216,16,14,6,43,9,48,3,3,6,69,4,1125,2322,48.84485477927934,2.330244683228733,Paris_48.844855_2.330245,Paris
347,8,141,12,10,5,46,1,26,7,4,5,58,2,1168,2089,48.84485477927934,2.3336679955909503,Paris_48.844855_2.333668,Paris
310,3,158,11,12,1,40,1,37,8,5,4,56,0,1214,2102,48.84485477927934,2.3370913079531674,Paris_48.844855_2.337091,Paris
241,2,139,11,12,1,32,5,32,11,8,21,46,0,1384,2244,48.84485477927934,2.3405146203153846,Paris_48.844855_2.340515,Paris
370,4,250,14,13,1,29,5,40,14,5,24,59,1,1535,2644,48.84485477927934,2.3439379326776018,Paris_48.844855_2.343938,Paris
497,5,285,18,18,3,26,6,48,12,4,23,74,1,1619,2880,48.84485477927934,2.347361245039819,Paris_48.844855_2.347361,Paris
390,3,239,13,11,4,28,9,28,18,7,24,65,2,1638,2782,48.84485477927934,2.350784557402036,Paris_48.844855_2.350785,Paris
359,3,222,12,10,4,29,11,23,56,6,7,61,3,1387,2590,48.84485477927934,2.3542078697642532,Paris_48.844855_2.354208,Paris
232,1,119,7,9,4,32,11,14,64,7,7,44,3,1206,2191,48.84485477927934,2.3576311821264704,Paris_48.844855_2.357631,Paris
68,0,63,0,3,4,29,10,3,63,7,8,17,3,1188,1988,48.84485477927934,2.3610544944886875,Paris_48.844855_2.361054,Paris
69,0,53,0,4,3,28,6,16,57,6,6,21,2,1004,1736,48.84485477927934,2.3644778068509047,Paris_48.844855_2.364478,Paris
188,4,108,9,8,6,45,6,31,17,3,10,45,2,1305,2171,48.84485477927934,2.367901119213122,Paris_48.844855_2.367901,Paris
254,4,145,10,11,6,42,18,39,6,1,14,61,3,1611,2582,48.84485477927934,2.371324431575339,Paris_48.844855_2.371324,Paris
319,4,163,13,12,3,41,40,40,4,1,16,71,3,1423,2398,48.84485477927934,2.374747743937556,Paris_48.844855_2.374748,Paris
356,4,163,15,13,3,35,48,33,3,0,18,66,2,1353,2341,48.84485477927934,2.3781710562997733,Paris_48.844855_2.378171,Paris
324,0,131,11,12,1,20,53,18,1,0,19,47,3,1190,2002,48.84485477927934,2.3815943686619905,Paris_48.844855_2.381594,Paris
298,0,105,11,10,2,26,53,10,1,0,16,46,3,865,1569,48.84485477927934,2.3850176810242076,Paris_48.844855_2.385018,Paris
271,0,101,12,10,2,30,40,10,0,0,14,46,15,912,1601,48.84485477927934,2.388440993386425,Paris_48.844855_2.388441,Paris
229,0,88,10,10,4,39,33,6,0,0,12,64,15,992,1687,48.84485477927934,2.391864305748642,Paris_48.844855_2.391864,Paris
218,1,74,8,9,5,34,26,7,0,0,17,71,15,959,1610,48.84485477927934,2.395287618110859,Paris_48.844855_2.395288,Paris
226,1,67,10,12,4,32,17,8,0,0,20,68,12,1006,1649,48.84485477927934,2.3987109304730763,Paris_48.844855_2.398711,Paris
210,1,60,7,12,5,30,13,12,0,0,17,67,0,1034,1616,48.84485477927934,2.4021342428352934,Paris_48.844855_2.402134,Paris
208,1,56,9,12,3,24,16,10,0,0,23,39,4,1155,1680,48.84485477927934,2.4055575551975106,Paris_48.844855_2.405558,Paris
132,0,41,6,10,1,23,16,10,0,0,21,27,5,1152,1559,48.84485477927934,2.4089808675597277,Paris_48.844855_2.408981,Paris
167,0,52,13,10,2,22,22,9,1,0,15,32,5,1150,1608,48.84485477927934,2.412404179921945,Paris_48.844855_2.412404,Paris
185,8,30,4,6,1,33,30,0,2,0,9,28,3,513,934,48.84485477927934,2.4432139911818993,Paris_48.844855_2.443214,Paris
59,0,12,0,3,0,23,18,1,0,0,9,17,3,224,437,48.84485477927934,2.4466373035441165,Paris_48.844855_2.446637,Paris
20,0,6,1,0,0,20,6,1,1,1,6,6,6,433,617,48.84710703153159,2.2480851865355214,Paris_48.847107_2.248085,Paris
13,0,8,3,0,0,25,6,1,1,1,5,4,3,433,619,48.84710703153159,2.2515084988977385,Paris_48.847107_2.251508,Paris
49,1,19,3,2,3,31,4,1,1,1,17,12,4,519,787,48.84710703153159,2.2549318112599557,Paris_48.847107_2.254932,Paris
101,1,27,10,5,4,30,3,2,1,0,18,21,3,598,935,48.84710703153159,2.258355123622173,Paris_48.847107_2.258355,Paris
179,4,41,13,9,5,31,2,2,0,0,21,33,3,731,1168,48.84710703153159,2.26177843598439,Paris_48.847107_2.261778,Paris
191,4,45,11,11,7,29,1,3,1,0,21,34,2,801,1250,48.84710703153159,2.265201748346607,Paris_48.847107_2.265202,Paris
175,3,37,11,11,4,27,1,6,1,1,11,28,3,828,1223,48.84710703153159,2.2686250607088243,Paris_48.847107_2.268625,Paris
149,3,56,6,10,5,32,2,7,1,1,11,21,3,969,1353,48.84710703153159,2.2720483730710415,Paris_48.847107_2.272048,Paris
90,0,54,4,6,3,32,4,6,3,1,10,14,3,1038,1370,48.84710703153159,2.2754716854332586,Paris_48.847107_2.275472,Paris
189,3,79,9,9,2,27,5,9,2,1,10,18,5,1111,1577,48.84710703153159,2.2788949977954758,Paris_48.847107_2.278895,Paris
230,3,99,13,10,3,28,4,13,2,0,8,31,7,1139,1690,48.84710703153159,2.282318310157693,Paris_48.847107_2.282318,Paris
280,4,101,14,11,2,24,4,20,2,0,7,48,7,1133,1763,48.84710703153159,2.28574162251991,Paris_48.847107_2.285742,Paris
458,12,132,19,16,5,23,1,22,0,0,9,59,7,1169,2011,48.84710703153159,2.2891649348821272,Paris_48.847107_2.289165,Paris
445,10,138,17,15,6,23,1,34,0,0,9,67,5,1198,2048,48.84710703153159,2.2925882472443444,Paris_48.847107_2.292588,Paris
443,10,143,14,17,5,23,4,30,1,0,9,69,2,1228,2090,48.84710703153159,2.2960115596065616,Paris_48.847107_2.296012,Paris
420,9,137,14,16,5,18,5,25,1,0,8,64,2,1181,1990,48.84710703153159,2.2994348719687787,Paris_48.847107_2.299435,Paris
296,3,109,10,14,4,17,7,27,1,0,6,77,0,1126,1786,48.84710703153159,2.302858184330996,Paris_48.847107_2.302858,Paris
257,2,86,14,14,4,21,10,15,1,0,6,81,1,1156,1764,48.84710703153159,2.306281496693213,Paris_48.847107_2.306281,Paris
